n,o,l
E06000013,5.2796044,12.0
E06000054,9.048677,14.0
E08000027,13.834683,36.0
E10000024,27.277565,35.0
E06000042,10.616956,16.0
E09000023,17.552048,15.0
E08000010,25.458601,33.0
E09000020,7.725911,9.0
E06000051,8.988628,15.0
E10000014,74.544136,76.0
E06000057,6.158944,17.0
E06000005,27.91858,6.0
E06000055,12.203908,18.0
E08000008,11.523705,16.0
E08000019,51.312454,47.0
E08000005,17.318464,12.0
E08000021,24.604443,21.0
E08000033,2.8246744,5.0
E09000016,19.1456,19.0
E08000031,16.776272,26.0
E09000006,24.888416,25.0
E06000045,8.608153,14.0
E06000034,3.7472167,9.0
E10000003,16.807552,30.0
E06000052,12.419086,24.0
E08000034,12.841504,19.0
E09000027,3.4614012,10.0
E06000016,15.505975,10.0
E06000006,6.8386006,10.0
E08000024,37.511406,24.0
E10000006,48.328804,37.0
E08000013,11.984766,23.0
E09000018,11.696566,11.0
E06000021,10.8670845,11.0
E06000002,13.438381,11.0
E09000009,9.308893,16.0
E06000009,30.494019,15.0
E10000021,22.213976,27.0
E10000027,9.933451,31.0
E10000002,20.012901,27.0
E10000018,17.806103,46.0
E09000001,0.0,0.0
E10000007,26.284494,28.0
E08000026,14.230707,16.0
E10000015,62.468834,57.0
E08000023,11.186651,30.0
E06000049,26.452526,33.0
E08000003,43.180428,15.0
E08000025,53.98684,81.0
E09000029,23.909853,19.0
E09000017,16.763653,14.0
E09000002,10.404221,10.0
E10000032,30.37548,49.0
E10000020,45.951405,47.0
E08000022,11.169781,10.0
E08000004,28.09402,26.0
E08000007,26.919693,20.0
E06000056,10.746584,7.0
E06000033,5.4696865,3.0
E10000030,77.56834,71.0
E06000040,1.3760854,14.0
E10000008,18.260366,20.0
E09000021,24.620888,18.0
E08000014,9.118223,19.0
E06000014,4.272691,10.0
E10000016,103.57226,166.0
E06000008,8.384836,11.0
E10000023,21.844551,24.0
E10000017,84.9499,88.0
E09000015,20.205338,16.0
E08000011,12.91837,20.0
E06000041,7.55182,17.0
E08000035,36.77866,51.0
E06000035,15.975311,16.0
E10000011,14.641855,14.0
E06000012,0.039178867,1.0
E06000047,47.769386,38.0
E06000007,18.534256,26.0
E10000029,22.365658,52.0
E06000030,11.413895,16.0
E06000038,13.620293,28.0
E08000009,13.954956,18.0
E06000011,11.71518,21.0
E08000015,32.834778,26.0
E06000043,5.504893,11.0
E10000025,51.79185,48.0
E06000018,9.575154,15.0
E10000013,41.93672,57.0
E08000037,26.808441,14.0
E08000002,18.492825,15.0
E06000026,5.4709554,4.0
E06000017,0.0,1.0
E06000027,2.3189185,1.0
E06000022,4.7267933,4.0
E10000031,28.012486,38.0
E06000024,1.2759736,3.0
E06000046,0.0,8.0
E09000026,19.504553,13.0
E06000050,18.68354,19.0
E06000059,5.5132327,4.0
E06000031,0.85308594,12.0
E10000019,19.11663,35.0
E06000044,4.2159486,6.0
E09000008,28.720905,31.0
E08000030,18.503382,23.0
E10000012,65.79973,53.0
E09000022,23.067596,19.0
E06000003,6.7382975,6.0
E06000004,7.5327797,8.0
E08000018,19.20868,14.0
E08000036,11.364717,11.0
E09000003,23.934113,13.0
E08000016,19.742998,9.0
E09000004,12.979916,21.0
E08000001,28.941692,23.0
E08000012,44.512512,44.0
E06000032,16.359503,4.0
E09000005,25.178621,34.0
E10000034,29.652702,35.0
E06000001,1.7027665,5.0
E08000032,18.177376,16.0
E06000015,5.4485216,4.0
E06000037,4.857743,17.0
E09000010,19.310474,18.0
E06000039,8.115265,8.0
E08000017,7.285565,21.0
E10000028,43.787823,53.0
E06000020,1.368702,6.0
E06000036,4.632656,5.0
