n,o,l
E06000013,3.8996916,20.0
E06000054,10.616682,7.0
E08000027,16.786762,14.0
E10000024,28.138641,24.0
E06000042,11.932958,5.0
E09000023,18.371689,10.0
E08000010,27.32716,23.0
E09000020,7.1585836,0.0
E06000051,12.294717,18.0
E10000014,75.79794,54.0
E06000057,8.001247,21.0
E06000005,32.276558,8.0
E06000055,14.171722,12.0
E08000008,15.352899,10.0
E08000019,54.368114,42.0
E08000005,19.133049,13.0
E08000021,25.144156,20.0
E08000033,5.531452,5.0
E09000016,21.440609,7.0
E08000031,20.403633,36.0
E09000006,25.059887,17.0
E06000045,9.603655,7.0
E06000034,4.698958,2.0
E10000003,18.485073,15.0
E06000052,16.680037,7.0
E08000034,12.830619,28.0
E09000027,4.8344526,3.0
E06000016,18.33949,16.0
E06000006,7.928904,5.0
E08000024,38.433525,21.0
E10000006,46.09237,42.0
E08000013,11.955102,20.0
E09000018,12.596439,6.0
E06000021,13.891308,21.0
E06000002,15.356928,9.0
E09000009,12.382159,18.0
E06000009,32.717255,14.0
E10000021,25.090784,12.0
E10000027,12.960395,13.0
E10000002,19.633842,22.0
E10000018,20.032814,21.0
E09000001,2.0543559,0.0
E10000007,27.929113,41.0
E08000026,17.022469,9.0
E10000015,65.14247,40.0
E08000023,13.063449,29.0
E06000049,28.765419,28.0
E08000003,43.38981,29.0
E08000025,54.0518,46.0
E09000029,26.640438,9.0
E09000017,17.764074,8.0
E09000002,12.347109,2.0
E10000032,30.319534,27.0
E10000020,49.241886,47.0
E08000022,10.013114,9.0
E08000004,31.13177,10.0
E08000007,29.523129,19.0
E06000056,14.352292,11.0
E06000033,6.503533,4.0
E10000030,78.22101,51.0
E06000040,2.3578103,5.0
E10000008,23.897722,12.0
E09000021,24.81062,10.0
E08000014,9.590684,5.0
E06000014,6.0030246,9.0
E10000016,110.24748,111.0
E06000008,10.319169,8.0
E10000023,25.712322,42.0
E10000017,82.41678,66.0
E09000015,22.044575,12.0
E08000011,14.251218,10.0
E06000041,12.432374,8.0
E08000035,38.76858,69.0
E06000035,16.421875,15.0
E10000011,15.181183,7.0
E06000012,2.5232594,3.0
E06000047,47.72064,41.0
E06000007,18.001461,8.0
E10000029,26.789312,46.0
E06000030,13.016375,7.0
E06000038,19.16642,11.0
E08000009,16.391315,12.0
E06000011,15.317228,26.0
E08000015,33.68602,23.0
E06000043,8.097464,2.0
E10000025,53.404762,42.0
E06000018,11.077985,17.0
E10000013,44.611,28.0
E08000037,27.71054,24.0
E08000002,20.420391,20.0
E06000026,9.097618,3.0
E06000017,2.1122408,1.0
E06000027,0.0,0.0
E06000022,5.8000693,5.0
E10000031,29.512177,34.0
E06000024,1.4892571,6.0
E06000046,2.3028262,9.0
E09000026,18.23503,3.0
E06000050,21.827614,19.0
E06000059,6.731391,2.0
E06000031,2.2427952,7.0
E10000019,23.396755,23.0
E06000044,6.2557898,6.0
E09000008,29.33978,14.0
E08000030,19.819893,45.0
E10000012,65.209114,90.0
E09000022,15.158917,11.0
E06000003,5.434175,11.0
E06000004,7.617152,5.0
E08000018,25.22618,23.0
E08000036,13.9217825,8.0
E09000003,23.147797,10.0
E08000016,23.97602,8.0
E09000004,6.5108376,9.0
E08000001,32.815083,14.0
E08000012,42.116627,28.0
E06000032,18.92844,11.0
E09000005,29.190338,10.0
E10000034,30.463234,14.0
E06000001,3.0510828,9.0
E08000032,19.293499,47.0
E06000015,7.6428604,7.0
E06000037,8.106914,3.0
E09000010,21.936407,21.0
E06000039,10.354438,8.0
E08000017,7.7457776,36.0
E10000028,46.241932,48.0
E06000020,0.7305647,3.0
E06000036,6.570257,4.0
