n,o,l
avila,28.24051,58.0
cadiz,19.5982,43.0
ciudad_real,142.14346,115.0
soria,32.258114,120.0
huelva,4.2354856,5.0
bizkaia,153.35532,305.0
jaen,21.063757,23.0
guadalajara,36.471577,33.0
badajoz,15.450042,7.0
leon,97.38224,112.0
malaga,38.607082,84.0
segovia,61.558155,85.0
albacete,38.277775,44.0
gipuzkoa,35.412296,43.0
alicante,50.483814,38.0
burgos,43.284897,14.0
tarragona,14.515698,46.0
cuenca,58.83464,13.0
valladolid,106.36799,92.0
toledo,28.12263,44.0
caceres,69.96981,43.0
araba/alava,177.31706,71.0
girona,0.40102127,209.0
zamora,889.7459,42.0
cordoba,12.944351,9.0
barcelona,29.514256,760.0
lleida,38.004955,35.0
castellon,27.512003,60.0
valencia,90.55662,74.0
granada,20.000938,51.0
salamanca,43.490807,66.0
almeria,6.158551,19.0
palencia,5.5463963,24.0
sevilla,33.241467,49.0
