n,o,l
avila,30.201605,12.0
cadiz,10.120821,0.0
ciudad_real,63.420773,88.0
soria,24.048643,75.0
huelva,7.175443,0.0
bizkaia,73.25288,0.0
jaen,11.18982,0.0
guadalajara,24.25658,26.0
badajoz,6.89434,2.0
leon,37.13715,31.0
malaga,49.411694,0.0
segovia,23.629929,35.0
albacete,34.90961,73.0
gipuzkoa,18.365751,0.0
alicante,36.611347,82.0
burgos,25.454721,62.0
tarragona,11.7498865,0.0
cuenca,46.28689,95.0
valladolid,38.329662,48.0
toledo,40.458485,0.0
caceres,10.895386,5.0
araba/alava,48.00875,59.0
girona,60.52092,0.0
zamora,10.527344,0.0
cordoba,6.6771708,6.0
barcelona,281.06192,0.0
lleida,14.747862,0.0
castellon,24.73086,23.0
valencia,60.97472,91.0
granada,33.87321,0.0
salamanca,42.850826,112.0
almeria,8.178928,0.0
palencia,29.737837,8.0
sevilla,18.259733,0.0
