n,o,l
avila,17.61039,35.0
cadiz,8.867651,0.0
ciudad_real,28.406761,88.0
soria,29.566528,51.0
huelva,5.6927004,0.0
bizkaia,15.42213,0.0
jaen,10.824073,0.0
guadalajara,13.565737,58.0
badajoz,4.7849255,4.0
leon,19.62272,63.0
malaga,33.533,0.0
segovia,24.85377,39.0
albacete,44.447445,49.0
gipuzkoa,2.3631566,0.0
alicante,54.551594,80.0
burgos,60.015236,16.0
tarragona,2.5921109,0.0
cuenca,61.36969,75.0
valladolid,13.579227,34.0
toledo,9.815096,0.0
caceres,5.7634044,99.0
araba/alava,47.98138,2.0
girona,13.658931,0.0
zamora,118.34987,0.0
cordoba,9.240111,0.0
barcelona,6.9127827,17.0
lleida,6.148976,0.0
castellon,18.221636,9.0
valencia,53.93686,75.0
granada,17.239504,0.0
salamanca,22.580471,66.0
almeria,6.789871,0.0
palencia,7.696017,25.0
sevilla,16.06099,0.0
