n,o,l
hautes_pyrenees,0.34125888,0.0
paris,19.56306,0.0
loire,0.87048495,0.0
landes,0.07937985,0.0
charente_maritime,0.4581021,0.0
ardeche,0.12154177,0.0
doubs,0.73234993,0.0
aube,1.9130715,0.0
essonne,29.419428,1.0
meurthe_et_moselle,0.3232717,0.0
drome,0.30505598,0.0
dordogne,0.09709799,0.0
moselle,3.926635,0.0
tarn,0.15808831,0.0
lot,0.07750592,0.0
hauts_de_seine,8.483076,2.0
pas_de_calais,6.7535505,0.0
marne,0.60999495,0.0
puy_de_dome,0.44856614,0.0
mayenne,0.12056908,0.0
val_de_marne,12.731145,0.0
pyrenees_atlantiques,1.0322695,0.0
bas_rhin,2.4785624,0.0
herault,6.862034,3.0
bouches_du_rhone,19.53148,2.0
alpes_maritimes,0.23288584,0.0
charente,0.07785278,0.0
eure,5.0928135,1.0
correze,0.0835366,0.0
haute_savoie,5.29928,0.0
seine_et_marne,16.54759,0.0
rhone,2.7580616,0.0
ain,3.7066276,0.0
haute_garonne,2.0730722,0.0
jura,1.9597106,0.0
saone_et_loire,1.3581268,0.0
indre,6.5164347,0.0
pyrenees_orientales,0.12863682,0.0
ardennes,0.28838438,0.0
haut_rhin,1.256823,0.0
haute_saone,0.4051777,0.0
meuse,0.5481601,0.0
isere,0.11600222,0.0
territoire_de_belfort,0.20862961,0.0
cher,1.4764436,0.0
loir_et_cher,0.09727262,0.0
seine_maritime,1.900014,0.0
val_d'oise,8.184179,0.0
aisne,3.5785456,0.0
oise,7.47589,0.0
cote_d'or,0.36648518,0.0
vosges,0.09672664,0.0
nord,3.6784801,0.0
gironde,0.5885328,0.0
yonne,0.11503698,0.0
lot_et_garonne,0.0773627,0.0
yvelines,9.585784,0.0
gers,0.59695214,0.0
savoie,0.105638936,0.0
loire_atlantique,0.07733853,0.0
alpes_de_haute_provence,0.14219889,0.0
haute_marne,0.093869075,0.0
eure_et_loir,1.8761983,0.0
seine_saint_denis,21.833784,0.0
maine_et_loire,0.087320596,0.0
manche,0.09386163,0.0
calvados,0.083092794,0.0
somme,4.5957646,0.0
nievre,0.48150164,0.0
vienne,0.13507995,0.0
cantal,0.14982659,1.0
tarn_et_garonne,0.13865764,0.0
haute_loire,0.19382009,0.0
indre_et_loire,0.19971916,4.0
vaucluse,0.17824101,1.0
var,0.92358196,0.0
orne,0.8840363,0.0
haute_vienne,0.33458257,0.0
aude,0.22783124,0.0
loiret,0.24642211,0.0
gard,1.6290194,0.0
