n,o,l
hautes_pyrenees,0.48771346,9.0
paris,59.75528,79.0
loire,0.0,0.0
landes,0.0,0.0
charente_maritime,0.2156203,5.0
ardeche,0.14435528,10.0
doubs,2.2154493,13.0
aube,7.6130652,8.0
essonne,46.56699,58.0
meurthe_et_moselle,3.2678351,11.0
drome,0.32115504,3.0
dordogne,0.0,0.0
moselle,14.89391,25.0
tarn,0.14127682,0.0
lot,0.0,0.0
hauts_de_seine,36.384575,43.0
pas_de_calais,9.102675,16.0
marne,4.169784,8.0
puy_de_dome,2.3355997,0.0
mayenne,0.0,1.0
val_de_marne,32.29198,58.0
pyrenees_atlantiques,2.4782782,27.0
bas_rhin,0.4840138,5.0
herault,7.0428996,33.0
bouches_du_rhone,49.91539,56.0
alpes_maritimes,5.449604,5.0
charente,0.0,0.0
eure,11.980781,28.0
correze,0.0,0.0
haute_savoie,8.60572,4.0
seine_et_marne,37.760727,95.0
rhone,2.8687763,5.0
ain,11.570267,7.0
haute_garonne,2.4452975,4.0
jura,6.0351167,4.0
saone_et_loire,4.075057,7.0
indre,3.9080381,18.0
pyrenees_orientales,0.051415686,2.0
ardennes,1.0366565,2.0
haut_rhin,9.82662,16.0
haute_saone,1.7714825,10.0
meuse,0.323431,1.0
isere,1.3557463,2.0
territoire_de_belfort,0.65065944,1.0
cher,4.055526,4.0
loir_et_cher,0.0,0.0
seine_maritime,7.0475655,3.0
val_d'oise,17.460217,30.0
aisne,6.40394,8.0
oise,20.52309,11.0
cote_d'or,0.0,1.0
vosges,3.8518715,3.0
nord,7.443922,13.0
gironde,2.569807,2.0
yonne,0.0,4.0
lot_et_garonne,0.0,0.0
yvelines,17.954828,49.0
gers,0.5065654,3.0
savoie,0.0,0.0
loire_atlantique,0.0,0.0
alpes_de_haute_provence,0.0,3.0
haute_marne,0.0,0.0
eure_et_loir,23.962185,9.0
seine_saint_denis,37.456287,82.0
maine_et_loire,0.0,0.0
manche,0.9635817,3.0
calvados,1.00771,0.0
somme,5.2582793,9.0
nievre,5.296102,4.0
vienne,0.0,1.0
cantal,0.0,3.0
tarn_et_garonne,0.5411211,0.0
haute_loire,0.0,1.0
indre_et_loire,0.1319012,1.0
vaucluse,4.360959,12.0
var,5.368081,4.0
orne,0.0,2.0
haute_vienne,0.19654422,2.0
aude,3.2040958,1.0
loiret,5.043047,3.0
gard,6.347024,5.0
