n,o,l
avila,21.093033,45.0
cadiz,17.186897,15.0
ciudad_real,107.21709,89.0
soria,32.232834,28.0
huelva,7.301963,9.0
bizkaia,129.24312,0.0
jaen,18.697834,24.0
guadalajara,30.773203,18.0
badajoz,18.915134,4.0
leon,80.19319,41.0
malaga,40.93107,38.0
segovia,48.235954,52.0
albacete,31.398987,86.0
gipuzkoa,31.399649,0.0
alicante,40.67388,80.0
burgos,43.90755,149.0
tarragona,14.7582855,4.0
cuenca,61.97265,55.0
valladolid,78.01197,46.0
toledo,26.114305,0.0
caceres,127.37636,17.0
araba/alava,50.035187,29.0
girona,0.17040074,94.0
zamora,750.23975,21.0
cordoba,9.880905,30.0
barcelona,22.598282,356.0
lleida,33.051125,14.0
castellon,30.210745,23.0
valencia,92.944435,55.0
granada,24.645588,43.0
salamanca,43.506325,72.0
almeria,7.0967298,13.0
palencia,6.397496,16.0
sevilla,30.059134,24.0
