n,o,l
E06000013,7.6362686,8.0
E06000054,2.370644,4.0
E08000027,6.9894323,5.0
E10000024,11.114604,10.0
E06000042,0.4433397,4.0
E09000023,1.8892945,5.0
E08000010,14.222338,16.0
E09000020,0.0,1.0
E06000051,7.9355154,9.0
E10000014,33.41972,17.0
E06000057,6.6621475,19.0
E06000005,1.7680556,4.0
E06000055,1.7305027,6.0
E08000008,1.8091183,5.0
E08000019,27.725533,16.0
E08000005,5.1915045,7.0
E08000021,9.761787,12.0
E08000033,0.46301284,0.0
E09000016,0.7675652,2.0
E08000031,14.88881,3.0
E09000006,4.122589,32.0
E06000045,2.3355322,5.0
E06000034,0.0,2.0
E10000003,12.56615,19.0
E06000052,1.0190006,2.0
E08000034,4.832379,4.0
E09000027,0.0,0.0
E06000016,9.845193,17.0
E06000006,0.0,1.0
E08000024,9.677772,9.0
E10000006,20.929276,25.0
E08000013,6.5645256,5.0
E09000018,0.17718895,3.0
E06000021,9.826338,25.0
E06000002,9.297637,5.0
E09000009,8.477909,8.0
E06000009,3.8124905,10.0
E10000021,4.400629,17.0
E10000027,4.9469266,1.0
E10000002,10.901428,7.0
E10000018,11.936194,19.0
E09000001,0.0,0.0
E10000007,27.12764,30.0
E08000026,2.3742213,5.0
E10000015,27.593876,36.0
E08000023,10.754432,11.0
E06000049,13.439805,27.0
E08000003,13.148822,26.0
E08000025,26.057938,26.0
E09000029,0.6157965,0.0
E09000017,1.4698497,4.0
E09000002,0.0,2.0
E10000032,13.697534,4.0
E10000020,35.242683,44.0
E08000022,1.9498022,5.0
E08000004,5.3296223,13.0
E08000007,9.973642,7.0
E06000056,3.9414244,6.0
E06000033,0.0,2.0
E10000030,23.650627,13.0
E06000040,0.30086726,2.0
E10000008,4.720978,10.0
E09000021,6.750621,4.0
E08000014,0.015848856,3.0
E06000014,4.0927362,9.0
E10000016,69.74791,65.0
E06000008,1.2201561,8.0
E10000023,19.384092,28.0
E10000017,40.513508,34.0
E09000015,4.1542993,4.0
E08000011,4.7795563,7.0
E06000041,0.45015445,1.0
E08000035,28.554665,24.0
E06000035,3.258295,15.0
E10000011,6.152712,8.0
E06000012,0.0,0.0
E06000047,26.541939,24.0
E06000007,5.8087683,10.0
E10000029,20.110212,17.0
E06000030,1.8311108,3.0
E06000038,4.8909044,7.0
E08000009,3.9248013,6.0
E06000011,13.705197,15.0
E08000015,11.330192,11.0
E06000043,0.26029375,0.0
E10000025,17.605598,22.0
E06000018,4.440005,0.0
E10000013,13.695436,10.0
E08000037,9.132998,17.0
E08000002,6.0913963,2.0
E06000026,1.407034,11.0
E06000017,0.0,0.0
E06000027,0.0,1.0
E06000022,0.0,0.0
E10000031,17.951107,13.0
E06000024,2.1944494,14.0
E06000046,0.5461838,2.0
E09000026,1.4584316,4.0
E06000050,12.639944,8.0
E06000059,0.0,0.0
E06000031,4.5186367,4.0
E10000019,9.6984215,5.0
E06000044,0.76230997,8.0
E09000008,8.496933,6.0
E08000030,16.86707,4.0
E10000012,44.94217,25.0
E09000022,1.9366723,3.0
E06000003,2.8470206,8.0
E06000004,5.101863,10.0
E08000018,11.077237,6.0
E08000036,5.6732674,5.0
E09000003,3.0140362,6.0
E08000016,10.992031,17.0
E09000004,3.1898956,12.0
E08000001,9.282503,8.0
E08000012,13.643668,3.0
E06000032,2.028444,1.0
E09000005,2.1672497,8.0
E10000034,11.884676,15.0
E06000001,1.2987143,8.0
E08000032,20.320982,27.0
E06000015,3.9613252,2.0
E06000037,0.19808784,1.0
E09000010,3.5436409,2.0
E06000039,1.1059307,2.0
E08000017,8.963157,19.0
E10000028,28.514826,29.0
E06000020,2.0933568,7.0
E06000036,0.105936036,1.0
