n,o,l
avila,27.143148,16.0
cadiz,9.549733,0.0
ciudad_real,94.0454,75.0
soria,32.59387,69.0
huelva,3.5072935,0.0
bizkaia,114.51413,0.0
jaen,11.209847,0.0
guadalajara,30.182478,40.0
badajoz,4.305623,8.0
leon,58.456154,58.0
malaga,66.03498,0.0
segovia,31.15481,37.0
albacete,36.12977,47.0
gipuzkoa,31.84233,0.0
alicante,24.08621,100.0
burgos,16.685282,76.0
tarragona,15.842656,0.0
cuenca,31.278688,188.0
valladolid,58.435814,26.0
toledo,41.64084,51.0
caceres,54.605045,15.0
araba/alava,16.949266,0.0
girona,94.567,0.0
zamora,407.2165,24.0
cordoba,12.91221,0.0
barcelona,6.862555,0.0
lleida,16.943611,0.0
castellon,37.805794,47.0
valencia,48.701294,94.0
granada,36.2313,0.0
salamanca,49.361908,69.0
almeria,7.439103,0.0
palencia,21.495659,6.0
sevilla,22.408533,0.0
