n,o,l
avila,20.012747,38.0
cadiz,13.176029,20.0
ciudad_real,94.1373,67.0
soria,24.443407,26.0
huelva,8.018977,20.0
bizkaia,99.617775,0.0
jaen,16.781132,30.0
guadalajara,32.416454,51.0
badajoz,17.372713,1.0
leon,72.60966,37.0
malaga,30.7717,92.0
segovia,42.689167,69.0
albacete,26.275032,88.0
gipuzkoa,23.960436,0.0
alicante,33.782887,61.0
burgos,38.71546,168.0
tarragona,14.985506,0.0
cuenca,53.6459,130.0
valladolid,56.844288,28.0
toledo,21.298552,0.0
caceres,44.8442,12.0
araba/alava,113.55614,109.0
girona,0.20099854,0.0
zamora,8.894638,253.0
cordoba,16.388046,13.0
barcelona,643.0656,15.0
lleida,25.971224,6.0
castellon,24.836164,27.0
valencia,86.93163,63.0
granada,28.859905,46.0
salamanca,47.498966,37.0
almeria,6.179818,13.0
palencia,11.214684,11.0
sevilla,24.273119,13.0
