n,o,l
avila,22.113848,24.0
cadiz,21.342962,7.0
ciudad_real,96.471375,88.0
soria,31.970728,6.0
huelva,5.3378453,12.0
bizkaia,138.16867,35.0
jaen,19.334616,12.0
guadalajara,33.90676,55.0
badajoz,19.987122,13.0
leon,88.43802,94.0
malaga,36.569798,15.0
segovia,68.75203,43.0
albacete,31.189875,23.0
gipuzkoa,57.74698,14.0
alicante,82.76707,40.0
burgos,27.234995,27.0
tarragona,0.18527123,13.0
cuenca,12.734674,33.0
valladolid,144.40475,31.0
toledo,23.665749,10.0
caceres,52.952827,77.0
araba/alava,26.61552,38.0
girona,0.18499699,0.0
zamora,16.882936,501.0
cordoba,14.358971,10.0
barcelona,689.9229,3.0
lleida,35.0354,12.0
castellon,30.01486,10.0
valencia,86.15684,83.0
granada,37.871536,55.0
salamanca,45.24564,70.0
almeria,2.868957,3.0
palencia,14.903467,30.0
sevilla,44.905144,16.0
