n,o,l
hautes_pyrenees,2.0762205,8.0
paris,103.06556,125.0
loire,0.010415517,0.0
landes,0.3728054,1.0
charente_maritime,1.0170518,1.0
ardeche,0.0,4.0
doubs,2.955222,13.0
aube,9.0075,28.0
essonne,43.714474,101.0
meurthe_et_moselle,2.720175,9.0
drome,0.74106365,0.0
dordogne,0.029608876,0.0
moselle,22.911787,90.0
tarn,0.0,2.0
lot,0.011541374,1.0
hauts_de_seine,82.34232,102.0
pas_de_calais,7.711349,20.0
marne,9.856836,16.0
puy_de_dome,5.0696945,10.0
mayenne,0.0,1.0
val_de_marne,50.77782,95.0
pyrenees_atlantiques,12.130793,19.0
bas_rhin,2.0154643,3.0
herault,32.190304,20.0
bouches_du_rhone,78.86108,166.0
alpes_maritimes,6.624207,4.0
charente,0.0,4.0
eure,6.4500055,27.0
correze,0.0,3.0
haute_savoie,12.469741,14.0
seine_et_marne,41.00395,84.0
rhone,5.9834614,12.0
ain,1.4740548,11.0
haute_garonne,4.468612,6.0
jura,0.9129943,1.0
saone_et_loire,4.132856,14.0
indre,7.419708,15.0
pyrenees_orientales,0.0,2.0
ardennes,0.11758551,3.0
haut_rhin,42.604,67.0
haute_saone,1.9974284,8.0
meuse,1.1072354,6.0
isere,0.0,4.0
territoire_de_belfort,1.8929291,9.0
cher,6.407681,31.0
loir_et_cher,0.0,1.0
seine_maritime,9.069327,13.0
val_d'oise,38.88899,45.0
aisne,12.820363,21.0
oise,42.74457,69.0
cote_d'or,2.053817,2.0
vosges,15.822713,17.0
nord,6.1936917,32.0
gironde,11.519843,12.0
yonne,0.0,1.0
lot_et_garonne,0.0,1.0
yvelines,27.7482,50.0
gers,1.2850845,5.0
savoie,0.0,4.0
loire_atlantique,0.4080237,0.0
alpes_de_haute_provence,0.5706281,0.0
haute_marne,0.08884146,1.0
eure_et_loir,14.416519,33.0
seine_saint_denis,72.59458,73.0
maine_et_loire,0.0,0.0
manche,0.3758923,4.0
calvados,2.5085347,4.0
somme,10.248259,20.0
nievre,2.4226263,8.0
vienne,0.008437365,0.0
cantal,0.058305398,0.0
tarn_et_garonne,0.121366605,21.0
haute_loire,0.1334949,0.0
indre_et_loire,0.72982115,5.0
vaucluse,4.5272994,32.0
var,10.384118,8.0
orne,0.0,4.0
haute_vienne,0.0,2.0
aude,4.0963492,12.0
loiret,11.898904,21.0
gard,8.478746,6.0
