n,o,l
hautes_pyrenees,2.8928528,0.0
paris,105.6147,4.0
loire,0.0302888,0.0
landes,0.10279624,0.0
charente_maritime,2.310076,0.0
ardeche,0.12491079,0.0
doubs,4.95904,0.0
aube,8.805742,0.0
essonne,42.394157,1.0
meurthe_et_moselle,3.9389286,0.0
drome,1.5839379,0.0
dordogne,0.051421285,0.0
moselle,22.023,0.0
tarn,0.009116687,0.0
lot,0.095488936,0.0
hauts_de_seine,84.91858,1.0
pas_de_calais,9.481402,1.0
marne,11.370548,0.0
puy_de_dome,5.4705048,0.0
mayenne,0.0,0.0
val_de_marne,57.70218,0.0
pyrenees_atlantiques,13.351173,0.0
bas_rhin,2.1713183,0.0
herault,32.548122,3.0
bouches_du_rhone,79.67317,0.0
alpes_maritimes,7.0618625,0.0
charente,0.12930742,0.0
eure,9.259207,2.0
correze,0.08150218,1.0
haute_savoie,14.109044,0.0
seine_et_marne,41.71328,4.0
rhone,9.988416,0.0
ain,1.9690362,0.0
haute_garonne,3.784903,0.0
jura,2.186213,0.0
saone_et_loire,6.917348,2.0
indre,9.389581,0.0
pyrenees_orientales,0.07364128,0.0
ardennes,0.35063878,0.0
haut_rhin,40.991222,0.0
haute_saone,2.5689516,0.0
meuse,0.6758808,0.0
isere,0.69408804,0.0
territoire_de_belfort,2.0686061,0.0
cher,5.8156767,1.0
loir_et_cher,0.05788587,0.0
seine_maritime,11.0402565,0.0
val_d'oise,36.31282,6.0
aisne,16.092844,0.0
oise,41.34801,1.0
cote_d'or,1.8799378,0.0
vosges,15.674763,0.0
nord,8.256071,0.0
gironde,11.768435,0.0
yonne,0.0,0.0
lot_et_garonne,0.026078641,0.0
yvelines,27.284296,0.0
gers,0.79350865,0.0
savoie,0.16130479,0.0
loire_atlantique,0.18709165,0.0
alpes_de_haute_provence,0.26582888,0.0
haute_marne,0.0,0.0
eure_et_loir,17.74369,0.0
seine_saint_denis,72.66475,5.0
maine_et_loire,0.01947742,0.0
manche,0.53866154,0.0
calvados,1.9860543,0.0
somme,12.030162,0.0
nievre,1.7776955,0.0
vienne,0.02284529,0.0
cantal,0.06838943,0.0
tarn_et_garonne,0.18358293,0.0
haute_loire,0.13276547,0.0
indre_et_loire,0.6936693,0.0
vaucluse,12.111293,0.0
var,4.077063,0.0
orne,0.1606363,0.0
haute_vienne,0.071150005,0.0
aude,2.5308251,0.0
loiret,12.005848,0.0
gard,7.3774076,0.0
