n,o,l
avila,22.435593,64.0
cadiz,6.012499,11.0
ciudad_real,68.00325,88.0
soria,28.39276,66.0
huelva,3.5007987,3.0
bizkaia,77.098236,222.0
jaen,8.739054,8.0
guadalajara,20.36118,32.0
badajoz,7.5865083,3.0
leon,29.77002,27.0
malaga,30.250721,17.0
segovia,34.180996,15.0
albacete,16.288801,30.0
gipuzkoa,14.837433,30.0
alicante,18.451565,11.0
burgos,21.133781,42.0
tarragona,20.537792,16.0
cuenca,29.43144,47.0
valladolid,28.200981,49.0
toledo,19.813637,140.0
caceres,24.068436,4.0
araba/alava,49.35608,94.0
girona,50.748558,87.0
zamora,5.341585,1.0
cordoba,8.579198,3.0
barcelona,474.9207,268.0
lleida,23.30695,27.0
castellon,9.961273,5.0
valencia,47.10855,24.0
granada,32.277893,32.0
salamanca,29.204636,42.0
almeria,4.107245,6.0
palencia,14.82609,36.0
sevilla,17.361403,12.0
