n,o,l
hautes_pyrenees,1.3355056,1.0
paris,156.4824,28.0
loire,0.1390902,0.0
landes,0.036150195,0.0
charente_maritime,0.18813206,0.0
ardeche,1.0685865,0.0
doubs,3.7458265,0.0
aube,5.9696693,6.0
essonne,64.65984,14.0
meurthe_et_moselle,2.508829,1.0
drome,5.0745244,1.0
dordogne,0.2428378,0.0
moselle,8.495213,0.0
tarn,0.08139163,0.0
lot,0.19942643,0.0
hauts_de_seine,92.106285,13.0
pas_de_calais,2.4602034,7.0
marne,7.9775257,0.0
puy_de_dome,3.6240652,7.0
mayenne,0.0,0.0
val_de_marne,42.253353,9.0
pyrenees_atlantiques,11.723254,0.0
bas_rhin,4.253283,1.0
herault,54.229275,3.0
bouches_du_rhone,97.33019,23.0
alpes_maritimes,5.7843165,0.0
charente,0.0,0.0
eure,3.6802227,2.0
correze,0.0,0.0
haute_savoie,21.047863,2.0
seine_et_marne,29.569513,22.0
rhone,5.4967694,1.0
ain,3.4987657,7.0
haute_garonne,7.1023526,1.0
jura,0.07397548,0.0
saone_et_loire,1.1038263,0.0
indre,6.1772556,10.0
pyrenees_orientales,0.09373351,0.0
ardennes,0.90758467,2.0
haut_rhin,20.555626,5.0
haute_saone,11.369813,0.0
meuse,0.0,0.0
isere,3.9513924,0.0
territoire_de_belfort,0.6050368,0.0
cher,9.8898535,1.0
loir_et_cher,0.90198946,0.0
seine_maritime,8.989604,1.0
val_d'oise,86.243744,13.0
aisne,3.0177095,1.0
oise,24.116554,9.0
cote_d'or,0.78797,0.0
vosges,8.19154,1.0
nord,8.465825,3.0
gironde,11.209495,0.0
yonne,0.74220127,2.0
lot_et_garonne,0.0,0.0
yvelines,32.563675,2.0
gers,1.2254168,0.0
savoie,0.8327417,0.0
loire_atlantique,1.4173516,0.0
alpes_de_haute_provence,0.16158235,0.0
haute_marne,0.0,0.0
eure_et_loir,10.525719,0.0
seine_saint_denis,85.66151,24.0
maine_et_loire,0.0,0.0
manche,0.73256254,0.0
calvados,4.987139,1.0
somme,9.793018,5.0
nievre,1.415637,3.0
vienne,0.08959381,0.0
cantal,0.0,0.0
tarn_et_garonne,1.1277453,0.0
haute_loire,0.042385597,1.0
indre_et_loire,2.525675,1.0
vaucluse,4.1258698,1.0
var,12.964076,0.0
orne,1.5822338,0.0
haute_vienne,0.24858381,2.0
aude,3.9371598,4.0
loiret,9.722688,0.0
gard,2.3924644,1.0
