n,o,l
E06000013,8.753476,15.0
E06000054,5.7727036,2.0
E08000027,12.084622,3.0
E10000024,16.030668,13.0
E06000042,4.2376957,0.0
E09000023,3.71695,2.0
E08000010,13.924601,8.0
E09000020,1.7618635,2.0
E06000051,9.673892,17.0
E10000014,38.661777,30.0
E06000057,10.385642,5.0
E06000005,4.223164,6.0
E06000055,6.7606606,9.0
E08000008,4.1703587,10.0
E08000019,34.770054,10.0
E08000005,4.585067,11.0
E08000021,15.312935,2.0
E08000033,1.9835005,1.0
E09000016,1.6874907,1.0
E08000031,12.779901,3.0
E09000006,8.568499,19.0
E06000045,5.1632986,7.0
E06000034,1.9539661,2.0
E10000003,16.285494,10.0
E06000052,3.8590279,2.0
E08000034,7.422253,3.0
E09000027,1.9607522,1.0
E06000016,9.736162,5.0
E06000006,1.6650624,3.0
E08000024,15.110631,6.0
E10000006,31.907162,2.0
E08000013,7.083764,5.0
E09000018,5.0526633,2.0
E06000021,12.975269,18.0
E06000002,9.160971,1.0
E09000009,9.958824,4.0
E06000009,6.443574,3.0
E10000021,7.336827,16.0
E10000027,7.969676,5.0
E10000002,9.838067,4.0
E10000018,14.414286,16.0
E09000001,1.2461289,0.0
E10000007,28.561838,14.0
E08000026,3.8584538,6.0
E10000015,33.248314,20.0
E08000023,14.305777,21.0
E06000049,17.689274,13.0
E08000003,14.443367,17.0
E08000025,28.75733,26.0
E09000029,1.6981132,1.0
E09000017,1.9949436,1.0
E09000002,1.2321674,2.0
E10000032,17.087324,8.0
E10000020,39.24561,44.0
E08000022,4.016774,0.0
E08000004,8.208838,10.0
E08000007,14.074806,11.0
E06000056,4.3392873,2.0
E06000033,1.6955494,2.0
E10000030,24.164482,8.0
E06000040,2.174006,1.0
E10000008,8.183552,1.0
E09000021,9.148888,5.0
E08000014,3.5366232,4.0
E06000014,7.616456,6.0
E10000016,73.82063,55.0
E06000008,3.1923614,4.0
E10000023,26.91658,18.0
E10000017,44.871613,29.0
E09000015,6.437685,0.0
E08000011,7.09483,3.0
E06000041,3.178298,3.0
E08000035,28.364073,16.0
E06000035,4.711591,12.0
E10000011,9.032198,2.0
E06000012,1.1548486,0.0
E06000047,35.545612,17.0
E06000007,8.70604,9.0
E10000029,23.33148,10.0
E06000030,2.302352,3.0
E06000038,5.5233717,4.0
E08000009,6.3372517,16.0
E06000011,21.470558,13.0
E08000015,9.862717,7.0
E06000043,2.4876144,1.0
E10000025,19.93515,22.0
E06000018,3.193728,5.0
E10000013,14.222471,1.0
E08000037,14.674168,4.0
E08000002,7.611472,1.0
E06000026,1.8056102,2.0
E06000017,1.3016559,1.0
E06000027,0.0,1.0
E06000022,1.2900069,0.0
E10000031,19.690704,7.0
E06000024,3.710418,3.0
E06000046,1.6650643,3.0
E09000026,5.1198106,1.0
E06000050,16.204834,16.0
E06000059,1.8672298,0.0
E06000031,6.051141,8.0
E10000019,10.324211,20.0
E06000044,1.5724871,0.0
E09000008,10.688306,4.0
E08000030,19.657919,8.0
E10000012,51.93019,15.0
E09000022,2.9238224,1.0
E06000003,3.2599792,3.0
E06000004,6.3997717,10.0
E08000018,13.184515,8.0
E08000036,8.536992,12.0
E09000003,5.6744895,2.0
E08000016,12.464407,9.0
E09000004,4.466207,4.0
E08000001,10.125148,7.0
E08000012,17.608578,8.0
E06000032,3.8328643,2.0
E09000005,4.6081614,5.0
E10000034,12.635659,8.0
E06000001,3.248345,11.0
E08000032,25.55935,25.0
E06000015,4.321587,6.0
E06000037,2.5777392,1.0
E09000010,3.1422133,1.0
E06000039,3.1237266,2.0
E08000017,11.378717,1.0
E10000028,28.887419,22.0
E06000020,3.966506,7.0
E06000036,1.5422102,0.0
