n,o,l
avila,34.61775,52.0
cadiz,35.17001,12.0
ciudad_real,0.5445136,154.0
soria,33.872684,47.0
huelva,13.932811,6.0
bizkaia,229.07924,201.0
jaen,33.32167,41.0
guadalajara,0.5445159,67.0
badajoz,17.98567,20.0
leon,52.738663,93.0
malaga,64.45225,43.0
segovia,73.54911,61.0
albacete,0.54451585,73.0
gipuzkoa,41.10196,27.0
alicante,94.350975,75.0
burgos,28.549204,44.0
tarragona,36.56613,43.0
cuenca,0.5445195,136.0
valladolid,61.29714,121.0
toledo,67.60985,38.0
caceres,49.18434,92.0
araba/alava,0.54451585,416.0
girona,133.88554,0.0
zamora,862.44446,7.0
cordoba,18.790522,42.0
barcelona,64.973335,1437.0
lleida,36.238045,44.0
castellon,42.769783,39.0
valencia,129.34767,140.0
granada,56.849655,13.0
salamanca,74.58451,58.0
almeria,19.553064,8.0
palencia,24.318293,5.0
sevilla,66.30643,21.0
