n,o,l
E06000013,6.676425,4.0
E06000054,13.49165,10.0
E08000027,24.76336,30.0
E10000024,31.866615,40.0
E06000042,19.827465,12.0
E09000023,39.744263,52.0
E08000010,15.14571,24.0
E09000020,23.384926,19.0
E06000051,14.649859,8.0
E10000014,75.49936,87.0
E06000057,6.37726,5.0
E06000005,14.214324,24.0
E06000055,15.733123,12.0
E08000008,11.331038,18.0
E08000019,66.65816,53.0
E08000005,18.77352,9.0
E08000021,24.788214,31.0
E08000033,11.1873455,11.0
E09000016,16.663172,30.0
E08000031,43.410233,17.0
E09000006,17.84938,36.0
E06000045,16.662066,17.0
E06000034,21.03139,17.0
E10000003,17.474115,22.0
E06000052,15.390423,17.0
E08000034,23.100502,22.0
E09000027,11.512551,7.0
E06000016,7.3093824,24.0
E06000006,11.145393,14.0
E08000024,49.33676,37.0
E10000006,15.398751,67.0
E08000013,26.083984,26.0
E09000018,8.537785,33.0
E06000021,14.205982,9.0
E06000002,7.9078526,13.0
E09000009,40.919216,18.0
E06000009,30.822174,41.0
E10000021,12.052406,51.0
E10000027,26.596416,19.0
E10000002,22.94324,32.0
E10000018,4.0508175,19.0
E09000001,7.8206644,0.0
E10000007,40.91929,26.0
E08000026,21.395971,20.0
E10000015,66.66741,102.0
E08000023,5.549761,13.0
E06000049,15.564617,28.0
E08000003,29.413746,35.0
E08000025,86.02518,102.0
E09000029,28.3094,29.0
E09000017,26.654463,17.0
E09000002,18.007612,22.0
E10000032,25.758326,21.0
E10000020,19.26335,27.0
E08000022,25.414867,14.0
E08000004,17.59872,23.0
E08000007,15.047531,28.0
E06000056,16.75711,23.0
E06000033,11.164169,14.0
E10000030,70.601974,70.0
E06000040,13.266869,4.0
E10000008,19.65779,23.0
E09000021,21.598234,32.0
E08000014,15.889243,16.0
E06000014,8.576767,11.0
E10000016,67.13114,82.0
E06000008,6.407875,12.0
E10000023,22.800354,20.0
E10000017,52.574127,93.0
E09000015,37.89507,31.0
E08000011,13.81147,22.0
E06000041,11.667324,4.0
E08000035,27.227522,30.0
E06000035,15.251131,24.0
E10000011,15.582215,17.0
E06000012,6.784005,1.0
E06000047,22.967062,36.0
E06000007,11.5671835,24.0
E10000029,19.747625,21.0
E06000030,6.8425355,12.0
E06000038,12.436816,10.0
E08000009,16.498,27.0
E06000011,9.20879,7.0
E08000015,17.247269,52.0
E06000043,14.006176,12.0
E10000025,30.43513,69.0
E06000018,14.307394,20.0
E10000013,26.171494,31.0
E08000037,13.2194,23.0
E08000002,13.583996,8.0
E06000026,3.3517652,12.0
E06000017,2.5531151,0.0
E06000027,7.621834,2.0
E06000022,8.149962,4.0
E10000031,31.82385,51.0
E06000024,6.3376875,7.0
E06000046,2.9810865,1.0
E09000026,27.284554,28.0
E06000050,17.794838,25.0
E06000059,12.591273,10.0
E06000031,10.178436,5.0
E10000019,23.60621,14.0
E06000044,14.025579,5.0
E09000008,49.843456,80.0
E08000030,31.185228,48.0
E10000012,79.9663,100.0
E09000022,47.58599,43.0
E06000003,15.606119,7.0
E06000004,13.771927,13.0
E08000018,18.953264,15.0
E08000036,17.313345,17.0
E09000003,55.084957,65.0
E08000016,20.727327,14.0
E09000004,24.386433,17.0
E08000001,13.37502,17.0
E08000012,33.316143,55.0
E06000032,15.768837,23.0
E09000005,58.975513,58.0
E10000034,33.014717,31.0
E06000001,4.736037,2.0
E08000032,19.331318,19.0
E06000015,20.08542,19.0
E06000037,12.529844,5.0
E09000010,28.845423,26.0
E06000039,15.57235,3.0
E08000017,17.130644,11.0
E10000028,42.27359,58.0
E06000020,11.868969,7.0
E06000036,20.571825,3.0
