n,o,l
avila,20.309513,15.0
cadiz,19.811512,17.0
ciudad_real,88.39889,96.0
soria,29.039528,52.0
huelva,5.469109,19.0
bizkaia,128.34056,142.0
jaen,18.690592,23.0
guadalajara,26.357254,33.0
badajoz,21.5327,38.0
leon,62.000076,73.0
malaga,32.02012,59.0
segovia,66.76026,33.0
albacete,25.003216,36.0
gipuzkoa,53.5774,35.0
alicante,62.981754,32.0
burgos,30.917095,72.0
tarragona,1.1207216,26.0
cuenca,17.764147,107.0
valladolid,123.81853,31.0
toledo,25.066235,37.0
caceres,53.369328,23.0
araba/alava,37.891624,80.0
girona,0.9326056,0.0
zamora,632.5907,771.0
cordoba,17.949509,5.0
barcelona,13.933066,23.0
lleida,34.34675,38.0
castellon,33.237705,56.0
valencia,82.79887,160.0
granada,30.315342,54.0
salamanca,38.63871,77.0
almeria,5.144773,14.0
palencia,12.6430025,14.0
sevilla,43.686737,30.0
