n,o,l
hautes_pyrenees,2.0794644,1.0
paris,133.61795,28.0
loire,0.0,0.0
landes,0.0,0.0
charente_maritime,0.9829185,0.0
ardeche,0.0,0.0
doubs,2.276054,0.0
aube,7.283761,6.0
essonne,62.533054,14.0
meurthe_et_moselle,3.4005964,1.0
drome,0.6972926,1.0
dordogne,0.0,0.0
moselle,21.015772,0.0
tarn,0.0,0.0
lot,0.0,0.0
hauts_de_seine,95.51427,13.0
pas_de_calais,7.9317384,7.0
marne,11.164847,0.0
puy_de_dome,5.987806,7.0
mayenne,0.0,0.0
val_de_marne,59.460358,9.0
pyrenees_atlantiques,16.103062,0.0
bas_rhin,1.7823571,1.0
herault,34.89962,3.0
bouches_du_rhone,84.83361,23.0
alpes_maritimes,8.051756,0.0
charente,0.0,0.0
eure,8.715772,2.0
correze,0.0,0.0
haute_savoie,13.298016,2.0
seine_et_marne,51.03246,22.0
rhone,4.550971,1.0
ain,2.3153567,7.0
haute_garonne,2.1620817,1.0
jura,0.0,0.0
saone_et_loire,3.5997725,0.0
indre,6.178194,10.0
pyrenees_orientales,0.0,0.0
ardennes,0.17928284,2.0
haut_rhin,39.70602,5.0
haute_saone,1.9413953,0.0
meuse,0.25508392,0.0
isere,0.44556347,0.0
territoire_de_belfort,0.92674094,0.0
cher,5.04958,1.0
loir_et_cher,0.0,0.0
seine_maritime,10.178124,1.0
val_d'oise,44.69702,13.0
aisne,12.910476,1.0
oise,51.02305,9.0
cote_d'or,1.5053089,0.0
vosges,14.666387,1.0
nord,9.745419,3.0
gironde,12.188441,0.0
yonne,0.0,2.0
lot_et_garonne,0.0,0.0
yvelines,27.674297,2.0
gers,0.13680908,0.0
savoie,0.0,0.0
loire_atlantique,0.0,0.0
alpes_de_haute_provence,0.0,0.0
haute_marne,0.0,0.0
eure_et_loir,15.317632,0.0
seine_saint_denis,85.77781,24.0
maine_et_loire,0.0,0.0
manche,0.43081382,0.0
calvados,2.439559,1.0
somme,10.670882,5.0
nievre,1.0637684,3.0
vienne,0.0,0.0
cantal,0.0,0.0
tarn_et_garonne,0.0,0.0
haute_loire,0.0,1.0
indre_et_loire,0.09842754,1.0
vaucluse,3.5748417,1.0
var,10.935064,0.0
orne,0.0,0.0
haute_vienne,0.0,2.0
aude,2.4763255,4.0
loiret,11.99894,0.0
gard,7.587679,1.0
