n,o,l
avila,46.35911,35.0
cadiz,68.402794,11.0
ciudad_real,0.0,175.0
soria,65.47171,23.0
huelva,26.341208,6.0
bizkaia,475.6851,152.0
jaen,68.8306,8.0
guadalajara,0.0,57.0
badajoz,50.063305,5.0
leon,78.64506,104.0
malaga,123.64006,23.0
segovia,85.00901,68.0
albacete,0.38688403,56.0
gipuzkoa,92.69836,35.0
alicante,166.93427,79.0
burgos,57.979908,25.0
tarragona,69.09142,0.0
cuenca,0.0,36.0
valladolid,97.12247,135.0
toledo,126.65915,21.0
caceres,77.08945,21.0
araba/alava,0.0,32.0
girona,129.73822,0.0
zamora,1531.8885,638.0
cordoba,17.087101,40.0
barcelona,51.05615,21.0
lleida,77.87392,38.0
castellon,54.16161,27.0
valencia,159.44395,113.0
granada,90.360535,32.0
salamanca,117.58978,64.0
almeria,30.410278,1.0
palencia,43.49607,16.0
sevilla,120.859856,17.0
