n,o,l
E06000013,11.471888,8.0
E06000054,4.9913177,4.0
E08000027,8.611062,5.0
E10000024,10.965791,10.0
E06000042,2.275347,4.0
E09000023,6.1375713,5.0
E08000010,16.780422,16.0
E09000020,1.0423187,1.0
E06000051,10.038145,9.0
E10000014,43.865635,17.0
E06000057,3.2252061,19.0
E06000005,9.7456255,4.0
E06000055,5.415843,6.0
E08000008,4.9870243,5.0
E08000019,35.218502,16.0
E08000005,8.673515,7.0
E08000021,10.386106,12.0
E08000033,1.2782458,0.0
E09000016,2.8845766,2.0
E08000031,18.289862,3.0
E09000006,6.6811404,32.0
E06000045,5.866519,5.0
E06000034,1.4971881,2.0
E10000003,14.436025,19.0
E06000052,3.991246,2.0
E08000034,6.799588,4.0
E09000027,0.040647887,0.0
E06000016,10.664271,17.0
E06000006,0.5572194,1.0
E08000024,15.423485,9.0
E10000006,24.926363,25.0
E08000013,9.525972,5.0
E09000018,2.5940623,3.0
E06000021,10.088274,25.0
E06000002,8.206814,5.0
E09000009,11.575527,8.0
E06000009,6.648211,10.0
E10000021,5.8513594,17.0
E10000027,8.476933,1.0
E10000002,10.38006,7.0
E10000018,14.130756,19.0
E09000001,0.0,0.0
E10000007,31.055922,30.0
E08000026,9.141662,5.0
E10000015,28.940216,36.0
E08000023,12.300739,11.0
E06000049,15.657099,27.0
E08000003,17.310621,26.0
E08000025,38.24044,26.0
E09000029,3.888074,0.0
E09000017,5.219696,4.0
E09000002,1.2556769,2.0
E10000032,16.163774,4.0
E10000020,32.54059,44.0
E08000022,3.0768542,5.0
E08000004,9.670223,13.0
E08000007,11.90538,7.0
E06000056,6.9439774,6.0
E06000033,1.2266662,2.0
E10000030,35.78003,13.0
E06000040,1.8250271,2.0
E10000008,7.810374,10.0
E09000021,8.31415,4.0
E08000014,1.952009,3.0
E06000014,4.785307,9.0
E10000016,80.25592,65.0
E06000008,3.0676699,8.0
E10000023,23.446083,28.0
E10000017,51.6159,34.0
E09000015,7.5723944,4.0
E08000011,6.773814,7.0
E06000041,7.1181164,1.0
E08000035,36.58277,24.0
E06000035,7.4551764,15.0
E10000011,7.3496666,8.0
E06000012,0.30348966,0.0
E06000047,28.600817,24.0
E06000007,9.452994,10.0
E10000029,27.727293,17.0
E06000030,4.4868917,3.0
E06000038,7.3027124,7.0
E08000009,8.181211,6.0
E06000011,15.859307,15.0
E08000015,13.476877,11.0
E06000043,1.012028,0.0
E10000025,23.896936,22.0
E06000018,8.30087,0.0
E10000013,15.635864,10.0
E08000037,11.163559,17.0
E08000002,7.61364,2.0
E06000026,4.444766,11.0
E06000017,0.0,0.0
E06000027,2.9247274,1.0
E06000022,0.3371502,0.0
E10000031,19.441544,13.0
E06000024,1.2624942,14.0
E06000046,0.340002,2.0
E09000026,3.3071165,4.0
E06000050,13.470075,8.0
E06000059,1.2790769,0.0
E06000031,5.803582,4.0
E10000019,13.100717,5.0
E06000044,2.4768732,8.0
E09000008,10.419798,6.0
E08000030,21.164389,4.0
E10000012,55.05967,25.0
E09000022,4.7124777,3.0
E06000003,5.145749,8.0
E06000004,5.5626307,10.0
E08000018,12.021667,6.0
E08000036,6.5030293,5.0
E09000003,5.7372513,6.0
E08000016,10.370319,17.0
E09000004,4.4442177,12.0
E08000001,12.9331,8.0
E08000012,17.10081,3.0
E06000032,5.638377,1.0
E09000005,5.8594356,8.0
E10000034,15.606119,15.0
E06000001,4.2453866,8.0
E08000032,22.070566,27.0
E06000015,7.499263,2.0
E06000037,3.9787433,1.0
E09000010,8.770865,2.0
E06000039,2.3996336,2.0
E08000017,13.724714,19.0
E10000028,34.293617,29.0
E06000020,3.9398072,7.0
E06000036,1.020084,1.0
