n,o,l
avila,23.01246,38.0
cadiz,11.613619,20.0
ciudad_real,78.07344,67.0
soria,17.079655,26.0
huelva,5.7933154,20.0
bizkaia,88.21355,0.0
jaen,13.463368,30.0
guadalajara,27.544792,51.0
badajoz,11.752385,1.0
leon,55.272392,37.0
malaga,21.764185,92.0
segovia,42.949253,69.0
albacete,21.946184,88.0
gipuzkoa,18.08838,0.0
alicante,26.427359,61.0
burgos,30.03338,168.0
tarragona,21.441486,0.0
cuenca,41.93703,130.0
valladolid,41.55457,28.0
toledo,81.354706,0.0
caceres,35.305565,12.0
araba/alava,25.107252,109.0
girona,21.571222,0.0
zamora,7.0415573,253.0
cordoba,14.886796,13.0
barcelona,601.3683,15.0
lleida,21.490595,6.0
castellon,16.261051,27.0
valencia,73.683174,63.0
granada,34.959274,46.0
salamanca,39.596584,37.0
almeria,5.0424504,13.0
palencia,11.39355,11.0
sevilla,20.129782,13.0
