n,o,l
E06000013,11.121246,9.0
E06000054,8.1531925,3.0
E08000027,15.819091,5.0
E10000024,16.889463,7.0
E06000042,6.4089036,4.0
E09000023,14.365982,4.0
E08000010,23.109255,39.0
E09000020,5.388125,1.0
E06000051,14.463612,12.0
E10000014,62.01243,20.0
E06000057,18.73138,8.0
E06000005,6.0231395,4.0
E06000055,9.542019,8.0
E08000008,7.0454903,10.0
E08000019,42.84921,21.0
E08000005,14.189814,16.0
E08000021,15.302273,12.0
E08000033,2.8945405,9.0
E09000016,7.3450146,5.0
E08000031,19.598875,7.0
E09000006,10.578058,12.0
E06000045,11.441611,4.0
E06000034,3.5511527,1.0
E10000003,19.143507,22.0
E06000052,6.9777656,6.0
E08000034,9.254367,9.0
E09000027,2.092898,2.0
E06000016,16.3617,5.0
E06000006,4.688479,2.0
E08000024,27.330076,14.0
E10000006,29.167818,24.0
E08000013,13.732028,3.0
E09000018,7.828107,1.0
E06000021,12.660384,17.0
E06000002,14.666693,17.0
E09000009,17.886648,5.0
E06000009,11.234961,4.0
E10000021,16.758215,7.0
E10000027,15.785482,3.0
E10000002,16.7735,4.0
E10000018,23.852785,14.0
E09000001,1.2703362,0.0
E10000007,25.309158,23.0
E08000026,14.379547,14.0
E10000015,41.760693,32.0
E08000023,14.635281,10.0
E06000049,21.061754,19.0
E08000003,21.123367,26.0
E08000025,60.11129,51.0
E09000029,7.186572,6.0
E09000017,11.19062,5.0
E09000002,6.4568467,4.0
E10000032,25.10718,5.0
E10000020,46.600647,40.0
E08000022,7.2402673,9.0
E08000004,19.635725,17.0
E08000007,15.971035,15.0
E06000056,10.365677,3.0
E06000033,2.3778658,3.0
E10000030,52.498596,26.0
E06000040,2.0055556,1.0
E10000008,12.943302,3.0
E09000021,14.254334,2.0
E08000014,6.1542106,1.0
E06000014,6.374971,23.0
E10000016,114.00665,79.0
E06000008,6.2120976,5.0
E10000023,21.343216,33.0
E10000017,69.09551,36.0
E09000015,13.600054,10.0
E08000011,10.013807,12.0
E06000041,12.496287,1.0
E08000035,44.905827,28.0
E06000035,13.745553,5.0
E10000011,12.538879,10.0
E06000012,2.5214818,2.0
E06000047,36.35077,35.0
E06000007,13.2756605,3.0
E10000029,33.541183,15.0
E06000030,9.011966,4.0
E06000038,11.997969,4.0
E08000009,12.605387,9.0
E06000011,16.873482,17.0
E08000015,21.79242,14.0
E06000043,6.009108,7.0
E10000025,30.314947,55.0
E06000018,12.996064,12.0
E10000013,28.135967,17.0
E08000037,18.748402,14.0
E08000002,11.866887,4.0
E06000026,10.482794,9.0
E06000017,1.35986,1.0
E06000027,7.428186,5.0
E06000022,3.12995,1.0
E10000031,27.965899,25.0
E06000024,4.4323955,3.0
E06000046,1.4044673,1.0
E09000026,6.582037,20.0
E06000050,22.668375,5.0
E06000059,4.1020885,1.0
E06000031,6.9876924,5.0
E10000019,19.671698,7.0
E06000044,4.5060353,2.0
E09000008,15.544139,4.0
E08000030,23.842848,15.0
E10000012,50.765423,32.0
E09000022,8.891262,3.0
E06000003,9.279301,5.0
E06000004,7.616923,17.0
E08000018,17.123777,12.0
E08000036,8.887636,16.0
E09000003,11.380188,6.0
E08000016,14.121049,8.0
E09000004,9.801424,2.0
E08000001,22.183725,12.0
E08000012,23.838547,1.0
E06000032,8.528555,4.0
E09000005,16.333607,5.0
E10000034,24.812017,19.0
E06000001,4.708195,4.0
E08000032,19.49487,14.0
E06000015,4.361568,3.0
E06000037,8.496324,2.0
E09000010,13.267087,5.0
E06000039,4.412304,4.0
E08000017,10.877356,1.0
E10000028,45.99654,33.0
E06000020,6.9775634,7.0
E06000036,2.4057765,1.0
