n,o,l
hautes_pyrenees,1.5429537,1.0
paris,63.578194,35.0
loire,0.0,0.0
landes,0.0,0.0
charente_maritime,1.00352,2.0
ardeche,0.342623,0.0
doubs,3.2325895,9.0
aube,8.35784,10.0
essonne,46.969433,64.0
meurthe_et_moselle,3.0220697,4.0
drome,0.65204304,0.0
dordogne,0.0,0.0
moselle,20.270184,25.0
tarn,0.0,1.0
lot,0.0,0.0
hauts_de_seine,42.682686,21.0
pas_de_calais,10.059216,17.0
marne,4.8400674,4.0
puy_de_dome,2.8573017,2.0
mayenne,0.0,2.0
val_de_marne,37.76798,38.0
pyrenees_atlantiques,5.603019,9.0
bas_rhin,0.5991293,18.0
herault,11.549834,21.0
bouches_du_rhone,60.73987,34.0
alpes_maritimes,4.977776,5.0
charente,0.0,0.0
eure,13.738353,8.0
correze,0.0,0.0
haute_savoie,9.3727255,5.0
seine_et_marne,39.78409,38.0
rhone,7.4011683,10.0
ain,3.6163967,5.0
haute_garonne,3.0153472,1.0
jura,5.908933,5.0
saone_et_loire,6.3603034,3.0
indre,6.0376186,17.0
pyrenees_orientales,0.0,3.0
ardennes,0.87095904,4.0
haut_rhin,14.780405,8.0
haute_saone,2.3286037,5.0
meuse,0.13849358,3.0
isere,1.1667336,0.0
territoire_de_belfort,1.010132,3.0
cher,5.3985124,7.0
loir_et_cher,0.0,0.0
seine_maritime,8.126153,7.0
val_d'oise,18.92686,28.0
aisne,9.800097,15.0
oise,23.759708,11.0
cote_d'or,0.39446247,1.0
vosges,7.4414315,0.0
nord,9.025632,16.0
gironde,4.2555356,9.0
yonne,0.0,1.0
lot_et_garonne,0.0,0.0
yvelines,18.678526,18.0
gers,0.81429213,4.0
savoie,0.065972745,0.0
loire_atlantique,0.0,0.0
alpes_de_haute_provence,0.0,2.0
haute_marne,0.0,1.0
eure_et_loir,25.061272,7.0
seine_saint_denis,41.874405,82.0
maine_et_loire,0.0,0.0
manche,1.2277582,0.0
calvados,2.018377,0.0
somme,7.2177067,14.0
nievre,4.594432,7.0
vienne,0.0,0.0
cantal,0.0,2.0
tarn_et_garonne,1.6512254,1.0
haute_loire,0.0,1.0
indre_et_loire,0.5309494,0.0
vaucluse,4.7744203,5.0
var,7.429503,0.0
orne,0.095727235,1.0
haute_vienne,0.045114815,6.0
aude,3.1915755,3.0
loiret,6.5819154,2.0
gard,5.376144,5.0
