n,o,l
E06000013,11.093172,9.0
E06000054,5.7818174,5.0
E08000027,12.0269985,4.0
E10000024,17.344482,35.0
E06000042,3.1698487,6.0
E09000023,7.5921063,8.0
E08000010,22.193964,24.0
E09000020,1.7171826,3.0
E06000051,11.125948,12.0
E10000014,58.77828,45.0
E06000057,14.053663,21.0
E06000005,3.3204792,11.0
E06000055,9.682419,10.0
E08000008,3.3808858,5.0
E08000019,34.269714,48.0
E08000005,10.572462,10.0
E08000021,10.877144,13.0
E08000033,0.66994447,3.0
E09000016,3.7899597,8.0
E08000031,15.915775,24.0
E09000006,10.633771,12.0
E06000045,9.592672,9.0
E06000034,0.7714963,5.0
E10000003,17.070173,15.0
E06000052,5.303528,11.0
E08000034,5.496029,18.0
E09000027,0.0,2.0
E06000016,13.444881,21.0
E06000006,1.8965842,6.0
E08000024,22.764008,16.0
E10000006,26.713135,39.0
E08000013,11.333105,15.0
E09000018,4.5451703,5.0
E06000021,11.82696,17.0
E06000002,10.37632,22.0
E09000009,15.508643,17.0
E06000009,8.098422,9.0
E10000021,11.382873,15.0
E10000027,11.867255,14.0
E10000002,11.899067,15.0
E10000018,18.013908,23.0
E09000001,0.0,0.0
E10000007,20.824509,39.0
E08000026,12.375583,4.0
E10000015,35.693798,42.0
E08000023,12.298803,26.0
E06000049,19.975193,24.0
E08000003,17.887562,13.0
E08000025,53.860115,20.0
E09000029,5.0601363,2.0
E09000017,7.6102858,7.0
E09000002,2.500499,4.0
E10000032,22.14051,10.0
E10000020,43.57019,52.0
E08000022,4.5103345,8.0
E08000004,15.224331,10.0
E08000007,13.44674,14.0
E06000056,8.07067,16.0
E06000033,0.12680523,2.0
E10000030,47.436176,27.0
E06000040,0.0,1.0
E10000008,12.829693,25.0
E09000021,9.377853,10.0
E08000014,2.339795,7.0
E06000014,4.45873,13.0
E10000016,101.730415,75.0
E06000008,3.8273127,5.0
E10000023,19.443832,35.0
E10000017,64.75578,46.0
E09000015,9.563711,14.0
E08000011,9.106508,13.0
E06000041,8.079065,3.0
E08000035,40.253628,44.0
E06000035,10.839954,5.0
E10000011,8.055216,3.0
E06000012,0.6088097,3.0
E06000047,35.785904,29.0
E06000007,11.401996,14.0
E10000029,31.737156,25.0
E06000030,6.2461014,2.0
E06000038,8.223029,13.0
E08000009,8.0302725,10.0
E06000011,14.6050415,27.0
E08000015,17.748611,17.0
E06000043,3.1020944,1.0
E10000025,29.458462,21.0
E06000018,10.288755,18.0
E10000013,23.69614,33.0
E08000037,20.299187,20.0
E08000002,11.40458,16.0
E06000026,5.616186,3.0
E06000017,0.0,0.0
E06000027,5.6164784,1.0
E06000022,0.8748454,2.0
E10000031,21.53284,29.0
E06000024,2.757511,9.0
E06000046,0.2704316,4.0
E09000026,3.6194685,7.0
E06000050,18.359306,24.0
E06000059,4.3889027,4.0
E06000031,4.2479873,8.0
E10000019,15.8364,11.0
E06000044,1.039039,7.0
E09000008,13.062288,18.0
E08000030,18.495752,26.0
E10000012,48.10044,73.0
E09000022,7.5889015,7.0
E06000003,4.6746593,9.0
E06000004,4.8334866,6.0
E08000018,14.677792,29.0
E08000036,5.7382226,15.0
E09000003,6.9255676,7.0
E08000016,11.796733,17.0
E09000004,4.841552,7.0
E08000001,18.089634,8.0
E08000012,19.74187,24.0
E06000032,8.527478,19.0
E09000005,11.697398,5.0
E10000034,21.74611,18.0
E06000001,3.8399022,6.0
E08000032,17.668999,32.0
E06000015,2.5165775,6.0
E06000037,5.482525,4.0
E09000010,10.221461,4.0
E06000039,1.8591647,6.0
E08000017,9.925024,8.0
E10000028,42.99575,36.0
E06000020,4.9616547,6.0
E06000036,0.42217082,5.0
