n,o,l
hautes_pyrenees,0.0,6.0
paris,93.94765,171.0
loire,0.71112376,0.0
landes,0.0,0.0
charente_maritime,0.42118448,4.0
ardeche,0.0,5.0
doubs,1.421099,7.0
aube,1.0499549,26.0
essonne,54.79121,103.0
meurthe_et_moselle,5.162898,16.0
drome,4.6903834,5.0
dordogne,0.44215673,1.0
moselle,16.265705,74.0
tarn,0.76989293,0.0
lot,0.0587714,0.0
hauts_de_seine,75.19476,95.0
pas_de_calais,1.0279027,27.0
marne,6.7185225,18.0
puy_de_dome,3.0126956,8.0
mayenne,0.0,0.0
val_de_marne,40.82121,90.0
pyrenees_atlantiques,10.66683,12.0
bas_rhin,2.6951287,2.0
herault,33.453175,14.0
bouches_du_rhone,86.838974,102.0
alpes_maritimes,7.2825108,30.0
charente,0.9786884,0.0
eure,6.322357,26.0
correze,0.8056818,0.0
haute_savoie,7.6166754,8.0
seine_et_marne,23.917828,96.0
rhone,0.2854256,3.0
ain,1.7975471,6.0
haute_garonne,5.041074,12.0
jura,0.93240374,2.0
saone_et_loire,2.4988625,18.0
indre,5.094611,21.0
pyrenees_orientales,0.0,3.0
ardennes,1.5687699,12.0
haut_rhin,15.86327,33.0
haute_saone,7.0534353,6.0
meuse,0.0,3.0
isere,0.0,2.0
territoire_de_belfort,0.0,4.0
cher,3.4670913,6.0
loir_et_cher,0.0,1.0
seine_maritime,2.4560611,23.0
val_d'oise,50.408554,32.0
aisne,1.4985449,17.0
oise,20.065365,60.0
cote_d'or,0.28480744,3.0
vosges,5.544335,10.0
nord,5.2201233,28.0
gironde,9.342066,11.0
yonne,0.0,2.0
lot_et_garonne,0.0,1.0
yvelines,26.694956,34.0
gers,1.7521796,8.0
savoie,0.0,1.0
loire_atlantique,2.098457,0.0
alpes_de_haute_provence,1.2393169,0.0
haute_marne,1.112945,1.0
eure_et_loir,13.761024,37.0
seine_saint_denis,55.205246,109.0
maine_et_loire,0.0,0.0
manche,0.736141,7.0
calvados,5.7443357,7.0
somme,4.6240406,19.0
nievre,1.2420409,35.0
vienne,0.0,0.0
cantal,2.0076396,1.0
tarn_et_garonne,0.10770786,3.0
haute_loire,0.814883,1.0
indre_et_loire,1.6261587,3.0
vaucluse,12.089189,13.0
var,6.398986,3.0
orne,0.98265433,1.0
haute_vienne,1.2597954,2.0
aude,1.4153802,8.0
loiret,5.7880497,19.0
gard,1.9477661,7.0
