n,o,l
avila,25.566887,21.0
cadiz,12.885413,28.0
ciudad_real,85.80204,55.0
soria,18.828194,28.0
huelva,6.1559596,12.0
bizkaia,99.29146,0.0
jaen,14.516974,14.0
guadalajara,30.9861,41.0
badajoz,12.871054,4.0
leon,61.294685,59.0
malaga,23.76189,76.0
segovia,48.99245,46.0
albacete,24.582275,70.0
gipuzkoa,20.589636,0.0
alicante,30.599108,80.0
burgos,32.99158,153.0
tarragona,23.569773,13.0
cuenca,45.709568,45.0
valladolid,47.02522,70.0
toledo,88.852745,0.0
caceres,38.667713,22.0
araba/alava,28.396267,65.0
girona,24.38535,40.0
zamora,7.8306394,27.0
cordoba,16.226002,16.0
barcelona,683.4704,349.0
lleida,24.103886,27.0
castellon,17.737278,67.0
valencia,80.3061,95.0
granada,38.37386,57.0
salamanca,42.53445,49.0
almeria,5.4787774,24.0
palencia,12.21882,19.0
sevilla,22.744267,20.0
