n,o,l
E06000013,9.330381,18.0
E06000054,7.177109,8.0
E08000027,17.649824,7.0
E10000024,21.849997,16.0
E06000042,6.3525352,10.0
E09000023,9.225025,4.0
E08000010,22.422768,22.0
E09000020,1.0102836,17.0
E06000051,8.1486,9.0
E10000014,66.36706,64.0
E06000057,17.195013,13.0
E06000005,3.6824107,6.0
E06000055,7.585734,9.0
E08000008,6.832945,9.0
E08000019,47.817707,43.0
E08000005,12.617263,16.0
E08000021,14.78932,18.0
E08000033,1.8269389,7.0
E09000016,8.308434,10.0
E08000031,14.815671,38.0
E09000006,13.415349,9.0
E06000045,8.976881,14.0
E06000034,0.0,9.0
E10000003,14.495895,31.0
E06000052,7.8723774,4.0
E08000034,9.58233,11.0
E09000027,2.443645,2.0
E06000016,11.7987385,21.0
E06000006,4.591872,4.0
E08000024,31.318136,15.0
E10000006,27.403664,37.0
E08000013,11.746492,10.0
E09000018,8.311334,5.0
E06000021,8.880375,13.0
E06000002,10.330681,22.0
E09000009,12.287702,16.0
E06000009,16.40317,9.0
E10000021,20.611574,9.0
E10000027,15.569923,16.0
E10000002,17.009912,21.0
E10000018,22.916767,22.0
E09000001,0.0,0.0
E10000007,21.616108,16.0
E08000026,12.147663,10.0
E10000015,41.787125,49.0
E08000023,15.999037,19.0
E06000049,21.28921,21.0
E08000003,21.525204,24.0
E08000025,64.00583,63.0
E09000029,10.597572,12.0
E09000017,10.601217,10.0
E09000002,4.9800057,6.0
E10000032,28.308115,19.0
E10000020,42.841034,69.0
E08000022,6.1581144,15.0
E08000004,17.458082,22.0
E08000007,15.623784,24.0
E06000056,5.7323723,13.0
E06000033,0.28761193,5.0
E10000030,63.124332,47.0
E06000040,3.2359037,3.0
E10000008,14.900452,9.0
E09000021,15.901341,19.0
E08000014,7.3665137,5.0
E06000014,3.000383,13.0
E10000016,119.16414,127.0
E06000008,5.9804373,8.0
E10000023,19.953588,22.0
E10000017,68.534515,87.0
E09000015,9.798811,13.0
E08000011,11.596834,10.0
E06000041,7.2542686,26.0
E08000035,37.181446,49.0
E06000035,11.808298,9.0
E10000011,10.042787,9.0
E06000012,0.0,7.0
E06000047,34.58119,38.0
E06000007,11.481884,13.0
E10000029,36.475292,27.0
E06000030,8.661774,12.0
E06000038,13.511429,14.0
E08000009,8.962546,13.0
E06000011,15.895965,14.0
E08000015,23.716036,28.0
E06000043,7.3850436,1.0
E10000025,34.27209,34.0
E06000018,7.005617,21.0
E10000013,30.376741,23.0
E08000037,14.547707,17.0
E08000002,13.818666,10.0
E06000026,5.2527213,17.0
E06000017,0.0,5.0
E06000027,3.8683925,9.0
E06000022,1.5127426,5.0
E10000031,25.054644,33.0
E06000024,0.33907858,9.0
E06000046,0.0,4.0
E09000026,4.53389,12.0
E06000050,15.427612,13.0
E06000059,2.3032668,8.0
E06000031,1.5258754,9.0
E10000019,20.80411,20.0
E06000044,2.30514,16.0
E09000008,21.407576,19.0
E08000030,16.510094,20.0
E10000012,43.80965,61.0
E09000022,10.586854,12.0
E06000003,1.173957,12.0
E06000004,4.5271945,15.0
E08000018,16.103668,22.0
E08000036,8.878695,16.0
E09000003,9.774277,6.0
E08000016,11.356531,20.0
E09000004,10.441596,14.0
E08000001,19.241846,35.0
E08000012,26.21995,21.0
E06000032,8.615981,15.0
E09000005,20.03634,9.0
E10000034,29.735031,28.0
E06000001,1.0438987,9.0
E08000032,17.5793,34.0
E06000015,1.9315854,11.0
E06000037,7.4271097,6.0
E09000010,11.257942,10.0
E06000039,5.9163504,7.0
E08000017,11.281696,17.0
E10000028,42.589863,58.0
E06000020,3.4517508,15.0
E06000036,0.6621193,7.0
