n,o,l
avila,21.000069,37.0
cadiz,19.402117,12.0
ciudad_real,85.291595,158.0
soria,28.4801,41.0
huelva,5.087488,7.0
bizkaia,130.38783,104.0
jaen,18.507982,5.0
guadalajara,30.20909,69.0
badajoz,18.8282,0.0
leon,79.07186,126.0
malaga,34.746532,51.0
segovia,65.25365,25.0
albacete,27.537197,59.0
gipuzkoa,53.41751,40.0
alicante,74.29325,42.0
burgos,25.432356,15.0
tarragona,0.16134286,9.0
cuenca,11.261157,70.0
valladolid,130.68355,103.0
toledo,22.71066,39.0
caceres,48.815765,7.0
araba/alava,23.64034,116.0
girona,0.16083297,47.0
zamora,15.707684,441.0
cordoba,13.163614,15.0
barcelona,650.94446,11.0
lleida,33.71966,7.0
castellon,27.997004,118.0
valencia,82.99548,57.0
granada,34.92308,71.0
salamanca,43.100212,95.0
almeria,2.9243014,9.0
palencia,13.8616905,30.0
sevilla,42.597008,29.0
