n,o,l
hautes_pyrenees,0.74362814,10.0
paris,210.02054,123.0
loire,0.26213354,1.0
landes,0.015949726,2.0
charente_maritime,4.5081153,10.0
ardeche,0.78633237,2.0
doubs,9.523396,13.0
aube,11.053799,12.0
essonne,79.80716,59.0
meurthe_et_moselle,6.708719,2.0
drome,4.4194846,7.0
dordogne,1.0677522,1.0
moselle,11.081408,12.0
tarn,0.8919178,1.0
lot,0.0,3.0
hauts_de_seine,150.71152,96.0
pas_de_calais,3.642874,20.0
marne,14.548143,11.0
puy_de_dome,6.763588,10.0
mayenne,0.0,0.0
val_de_marne,70.0358,87.0
pyrenees_atlantiques,19.693861,5.0
bas_rhin,1.8470111,23.0
herault,88.920586,47.0
bouches_du_rhone,177.31009,153.0
alpes_maritimes,16.458353,7.0
charente,0.21192896,3.0
eure,10.519243,20.0
correze,0.44887125,2.0
haute_savoie,33.883614,15.0
seine_et_marne,39.865086,57.0
rhone,1.6919694,36.0
ain,5.29688,2.0
haute_garonne,16.089094,12.0
jura,0.5828757,12.0
saone_et_loire,5.338522,26.0
indre,5.770213,21.0
pyrenees_orientales,0.0,1.0
ardennes,0.35343358,1.0
haut_rhin,34.630905,34.0
haute_saone,15.492074,10.0
meuse,1.5883904,0.0
isere,4.3251834,4.0
territoire_de_belfort,4.790051,5.0
cher,16.68576,6.0
loir_et_cher,4.0252676,0.0
seine_maritime,20.87118,26.0
val_d'oise,121.449295,47.0
aisne,7.180818,33.0
oise,46.718998,44.0
cote_d'or,0.7973869,7.0
vosges,21.029442,31.0
nord,17.622538,13.0
gironde,16.430246,18.0
yonne,0.49910808,0.0
lot_et_garonne,0.51193595,0.0
yvelines,49.80128,31.0
gers,3.1153133,3.0
savoie,0.28025272,4.0
loire_atlantique,2.5832102,2.0
alpes_de_haute_provence,0.6425272,3.0
haute_marne,0.732725,0.0
eure_et_loir,22.760149,46.0
seine_saint_denis,106.13156,96.0
maine_et_loire,0.014750071,1.0
manche,2.7076716,6.0
calvados,13.987829,6.0
somme,14.045773,23.0
nievre,1.4208429,3.0
vienne,0.0,1.0
cantal,0.42472193,0.0
tarn_et_garonne,0.663612,2.0
haute_loire,0.94421387,1.0
indre_et_loire,3.0865672,5.0
vaucluse,25.527075,26.0
var,8.678646,6.0
orne,3.892248,4.0
haute_vienne,1.3360682,1.0
aude,7.6387687,2.0
loiret,14.110514,18.0
gard,6.526747,5.0
