n,o,l
hautes_pyrenees,3.8451757,6.0
paris,182.98804,114.0
loire,0.1423124,2.0
landes,0.16162731,0.0
charente_maritime,5.7888494,4.0
ardeche,1.2638994,7.0
doubs,8.332523,10.0
aube,14.263632,12.0
essonne,69.21187,78.0
meurthe_et_moselle,10.115193,3.0
drome,0.90709054,6.0
dordogne,0.29329175,1.0
moselle,29.717659,6.0
tarn,0.52211165,0.0
lot,0.0,0.0
hauts_de_seine,139.55002,95.0
pas_de_calais,10.196826,35.0
marne,17.62622,12.0
puy_de_dome,5.679176,8.0
mayenne,0.17042936,0.0
val_de_marne,80.28375,61.0
pyrenees_atlantiques,6.071696,21.0
bas_rhin,30.019337,7.0
herault,55.735764,34.0
bouches_du_rhone,151.97214,106.0
alpes_maritimes,20.058586,14.0
charente,0.28528965,0.0
eure,10.806185,63.0
correze,0.12722585,0.0
haute_savoie,30.197737,27.0
seine_et_marne,48.681328,79.0
rhone,4.024835,20.0
ain,5.785648,23.0
haute_garonne,12.649521,7.0
jura,0.69022423,3.0
saone_et_loire,5.9271746,10.0
indre,13.165493,8.0
pyrenees_orientales,0.2831246,4.0
ardennes,1.6402934,4.0
haut_rhin,64.643845,31.0
haute_saone,6.424077,7.0
meuse,0.5049665,1.0
isere,4.255873,4.0
territoire_de_belfort,3.1264176,7.0
cher,16.865736,14.0
loir_et_cher,0.17840606,2.0
seine_maritime,16.527264,13.0
val_d'oise,81.653625,48.0
aisne,21.696518,39.0
oise,57.149,38.0
cote_d'or,0.7172268,2.0
vosges,20.277166,25.0
nord,11.414301,22.0
gironde,19.71635,10.0
yonne,0.3598328,5.0
lot_et_garonne,0.17563005,1.0
yvelines,47.92859,33.0
gers,2.322636,3.0
savoie,0.44888023,1.0
loire_atlantique,1.0146551,0.0
alpes_de_haute_provence,0.76167315,0.0
haute_marne,0.0,1.0
eure_et_loir,19.835787,43.0
seine_saint_denis,96.15814,81.0
maine_et_loire,0.18985507,0.0
manche,2.484303,5.0
calvados,5.9823656,5.0
somme,12.684006,20.0
nievre,1.4956622,2.0
vienne,0.0,1.0
cantal,0.07511982,0.0
tarn_et_garonne,0.56075853,0.0
haute_loire,0.238178,1.0
indre_et_loire,3.315612,6.0
vaucluse,19.538626,17.0
var,9.727737,4.0
orne,0.8375986,0.0
haute_vienne,0.7152379,4.0
aude,6.840698,13.0
loiret,18.945934,20.0
gard,7.9091187,7.0
