n,o,l
E06000013,16.65953,13.0
E06000054,9.291856,11.0
E08000027,10.685953,19.0
E10000024,19.851854,22.0
E06000042,7.0030947,1.0
E09000023,9.504077,12.0
E08000010,23.561619,27.0
E09000020,5.0717177,3.0
E06000051,15.449809,22.0
E10000014,59.86441,45.0
E06000057,8.02418,15.0
E06000005,17.156988,6.0
E06000055,11.635466,11.0
E08000008,7.8518796,1.0
E08000019,39.857735,23.0
E08000005,15.263023,14.0
E08000021,16.131433,23.0
E08000033,5.0663357,6.0
E09000016,8.123459,2.0
E08000031,13.248617,12.0
E09000006,11.065296,10.0
E06000045,5.9106627,8.0
E06000034,22.507013,2.0
E10000003,5.661961,27.0
E06000052,12.370896,1.0
E08000034,3.6561685,10.0
E09000027,18.84854,3.0
E06000016,5.066269,22.0
E06000006,23.73496,4.0
E08000024,34.657986,21.0
E10000006,17.074377,27.0
E08000013,7.481532,17.0
E09000018,16.708597,4.0
E06000021,14.127403,24.0
E06000002,18.540947,20.0
E09000009,12.2108,15.0
E06000009,11.458294,13.0
E10000021,14.61189,12.0
E10000027,15.6414585,10.0
E10000002,21.602262,21.0
E10000018,3.5796013,25.0
E09000001,4.7494636,0.0
E10000007,27.609745,30.0
E08000026,13.063191,4.0
E10000015,40.940773,52.0
E08000023,18.998579,20.0
E06000049,22.428486,17.0
E08000003,24.001373,23.0
E08000025,51.860134,26.0
E09000029,9.731383,2.0
E09000017,9.978907,6.0
E09000002,5.8778977,2.0
E10000032,22.992819,32.0
E10000020,8.336469,58.0
E08000022,48.288,3.0
E08000004,17.994524,11.0
E08000007,17.843584,15.0
E06000056,11.584829,4.0
E06000033,5.058017,1.0
E10000030,51.82275,32.0
E06000040,4.1057386,7.0
E10000008,12.064852,9.0
E09000021,12.776063,13.0
E08000014,4.5226674,2.0
E06000014,9.752725,9.0
E10000016,103.203804,102.0
E06000008,7.523731,4.0
E10000023,28.740736,29.0
E10000017,69.19508,49.0
E09000015,13.529714,8.0
E08000011,12.907462,14.0
E06000041,9.497255,2.0
E08000035,50.53901,40.0
E06000035,13.280551,11.0
E10000011,10.177289,20.0
E06000012,4.771494,2.0
E06000047,39.605732,56.0
E06000007,14.904853,16.0
E10000029,34.270245,24.0
E06000030,10.706745,12.0
E06000038,12.979644,13.0
E08000009,12.8939085,8.0
E06000011,21.00253,23.0
E08000015,21.860132,16.0
E06000043,3.2079315,12.0
E10000025,31.929949,15.0
E06000018,17.05506,7.0
E10000013,25.963165,23.0
E08000037,21.873484,24.0
E08000002,13.152476,15.0
E06000026,11.558402,9.0
E06000017,3.5597067,0.0
E06000027,6.479687,2.0
E06000022,4.058308,2.0
E10000031,26.711416,24.0
E06000024,6.0341187,12.0
E06000046,5.141013,9.0
E09000026,8.130153,7.0
E06000050,21.552652,34.0
E06000059,4.2232046,5.0
E06000031,9.67317,15.0
E10000019,20.679682,17.0
E06000044,5.52216,2.0
E09000008,14.936576,18.0
E08000030,28.048199,28.0
E10000012,65.50872,40.0
E09000022,11.693665,8.0
E06000003,11.37625,9.0
E06000004,10.755202,21.0
E08000018,19.146528,15.0
E08000036,10.000159,10.0
E09000003,10.365188,14.0
E08000016,15.761726,22.0
E09000004,8.827504,9.0
E08000001,23.237947,25.0
E08000012,23.79336,21.0
E06000032,6.8461814,2.0
E09000005,11.432055,9.0
E10000034,21.071611,17.0
E06000001,7.623511,7.0
E08000032,26.513784,27.0
E06000015,7.272632,5.0
E06000037,5.562104,3.0
E09000010,14.896758,3.0
E06000039,6.002239,6.0
E08000017,15.744742,9.0
E10000028,48.698704,41.0
E06000020,6.152875,7.0
E06000036,24.091042,3.0
