n,o,l
hautes_pyrenees,0.06278735,0.0
paris,25.634865,11.0
loire,1.0674232,1.0
landes,0.0,0.0
charente_maritime,0.47273332,0.0
ardeche,0.0,0.0
doubs,0.23005189,0.0
aube,2.3418481,1.0
essonne,34.386166,14.0
meurthe_et_moselle,0.006560035,0.0
drome,0.23445685,0.0
dordogne,0.0,0.0
moselle,4.538869,0.0
tarn,0.0,0.0
lot,0.0,0.0
hauts_de_seine,11.737865,4.0
pas_de_calais,7.2576776,5.0
marne,0.27575195,0.0
puy_de_dome,0.66971093,10.0
mayenne,0.0,0.0
val_de_marne,18.473347,8.0
pyrenees_atlantiques,1.3519759,0.0
bas_rhin,3.6117983,0.0
herault,9.7446375,13.0
bouches_du_rhone,22.540234,11.0
alpes_maritimes,0.0,0.0
charente,0.0,0.0
eure,6.11219,1.0
correze,0.0,0.0
haute_savoie,6.76475,0.0
seine_et_marne,21.77137,2.0
rhone,3.7808218,0.0
ain,4.7545485,0.0
haute_garonne,1.7536705,7.0
jura,1.3606081,2.0
saone_et_loire,2.0598803,5.0
indre,8.97128,0.0
pyrenees_orientales,0.0,0.0
ardennes,0.33080226,0.0
haut_rhin,1.4060538,0.0
haute_saone,0.3732792,3.0
meuse,0.11895563,0.0
isere,0.0,0.0
territoire_de_belfort,0.0,0.0
cher,1.4117172,1.0
loir_et_cher,0.0,0.0
seine_maritime,2.2441168,1.0
val_d'oise,9.983964,5.0
aisne,4.9772067,4.0
oise,9.604406,9.0
cote_d'or,0.3431154,0.0
vosges,0.0,1.0
nord,5.447431,10.0
gironde,0.08618811,1.0
yonne,0.0,0.0
lot_et_garonne,0.0,0.0
yvelines,14.604301,4.0
gers,0.38927644,6.0
savoie,0.0,0.0
loire_atlantique,0.0,0.0
alpes_de_haute_provence,0.0,0.0
haute_marne,0.0,0.0
eure_et_loir,1.9722836,1.0
seine_saint_denis,25.011883,3.0
maine_et_loire,0.0,0.0
manche,0.0,0.0
calvados,0.0,0.0
somme,5.699366,4.0
nievre,0.19277537,0.0
vienne,0.0,2.0
cantal,0.0,1.0
tarn_et_garonne,0.0,0.0
haute_loire,0.0,0.0
indre_et_loire,0.05594544,2.0
vaucluse,1.2896647,5.0
var,0.0,0.0
orne,1.7764956,1.0
haute_vienne,0.0,0.0
aude,0.0,0.0
loiret,0.0,2.0
gard,2.3482907,3.0
