n,o,l
avila,29.489902,21.0
cadiz,18.90501,28.0
ciudad_real,68.914734,154.0
soria,26.33116,42.0
huelva,12.682974,3.0
bizkaia,164.8894,203.0
jaen,28.239014,12.0
guadalajara,27.973389,31.0
badajoz,25.528214,29.0
leon,48.528973,70.0
malaga,43.34883,42.0
segovia,81.38577,109.0
albacete,27.522446,32.0
gipuzkoa,59.97627,69.0
alicante,63.960976,55.0
burgos,28.884962,63.0
tarragona,17.114822,0.0
cuenca,21.104406,39.0
valladolid,112.204346,164.0
toledo,20.35655,43.0
caceres,46.91751,90.0
araba/alava,43.671062,95.0
girona,1.304468,0.0
zamora,20.384241,36.0
cordoba,23.122572,23.0
barcelona,778.839,1041.0
lleida,61.677593,62.0
castellon,26.692179,59.0
valencia,109.065865,97.0
granada,39.694344,15.0
salamanca,64.17436,22.0
almeria,13.784367,12.0
palencia,22.854742,3.0
sevilla,45.189972,64.0
