n,o,l
hautes_pyrenees,13.232396,1.0
paris,147.5399,58.0
loire,1.3236657,6.0
landes,0.6775371,1.0
charente_maritime,7.5693684,2.0
ardeche,10.297232,0.0
doubs,16.529047,0.0
aube,34.84425,6.0
essonne,104.874916,79.0
meurthe_et_moselle,21.603802,3.0
drome,8.997331,0.0
dordogne,3.279776,0.0
moselle,94.822975,9.0
tarn,0.43040413,1.0
lot,0.52329147,0.0
hauts_de_seine,104.92158,17.0
pas_de_calais,33.858738,10.0
marne,26.714806,0.0
puy_de_dome,15.510307,4.0
mayenne,0.33238044,1.0
val_de_marne,95.335945,32.0
pyrenees_atlantiques,23.894976,1.0
bas_rhin,6.438241,14.0
herault,30.556948,15.0
bouches_du_rhone,118.962456,47.0
alpes_maritimes,25.230915,1.0
charente,0.6396357,0.0
eure,41.061485,16.0
correze,0.7104502,0.0
haute_savoie,20.74664,6.0
seine_et_marne,93.290504,16.0
rhone,12.520221,3.0
ain,17.659508,12.0
haute_garonne,15.491876,1.0
jura,5.5916376,3.0
saone_et_loire,22.336613,6.0
indre,24.713472,15.0
pyrenees_orientales,6.96334,2.0
ardennes,15.11256,0.0
haut_rhin,53.6672,7.0
haute_saone,14.064612,0.0
meuse,8.000187,2.0
isere,6.4140253,0.0
territoire_de_belfort,12.975136,5.0
cher,16.331406,6.0
loir_et_cher,4.281234,0.0
seine_maritime,26.32801,2.0
val_d'oise,48.495567,14.0
aisne,28.411118,7.0
oise,69.58871,30.0
cote_d'or,7.985219,1.0
vosges,20.990726,0.0
nord,38.23878,6.0
gironde,19.47525,2.0
yonne,6.7278557,0.0
lot_et_garonne,2.7573004,0.0
yvelines,49.06349,48.0
gers,12.418798,1.0
savoie,3.856663,0.0
loire_atlantique,0.07978916,0.0
alpes_de_haute_provence,0.046301752,1.0
haute_marne,3.994149,1.0
eure_et_loir,44.843624,0.0
seine_saint_denis,107.16114,37.0
maine_et_loire,0.0,2.0
manche,12.136964,0.0
calvados,13.082265,1.0
somme,28.56985,7.0
nievre,31.122408,2.0
vienne,0.9197806,1.0
cantal,0.8861469,1.0
tarn_et_garonne,0.0,1.0
haute_loire,0.8805083,2.0
indre_et_loire,8.248991,0.0
vaucluse,27.080982,5.0
var,11.578544,1.0
orne,2.9900093,8.0
haute_vienne,4.66762,1.0
aude,18.400124,1.0
loiret,27.436554,0.0
gard,16.166506,9.0
