n,o,l
avila,24.343481,37.0
cadiz,10.907295,12.0
ciudad_real,66.07382,158.0
soria,27.670603,41.0
huelva,5.2276554,7.0
bizkaia,101.82869,104.0
jaen,14.732711,5.0
guadalajara,25.832644,69.0
badajoz,8.941635,0.0
leon,51.429047,126.0
malaga,41.420334,51.0
segovia,40.56759,25.0
albacete,20.03505,59.0
gipuzkoa,24.077538,40.0
alicante,24.225143,42.0
burgos,23.556229,15.0
tarragona,21.38531,9.0
cuenca,31.978146,70.0
valladolid,46.806553,103.0
toledo,67.185974,39.0
caceres,24.93192,7.0
araba/alava,30.503998,116.0
girona,84.33244,47.0
zamora,11.733316,441.0
cordoba,10.888982,15.0
barcelona,507.89014,11.0
lleida,20.20394,7.0
castellon,16.004154,118.0
valencia,62.283813,57.0
granada,31.26626,71.0
salamanca,45.90226,95.0
almeria,8.408317,9.0
palencia,13.67473,30.0
sevilla,17.560389,29.0
