n,o,l
avila,19.155333,48.0
cadiz,19.771286,0.0
ciudad_real,103.250725,169.0
soria,29.636824,103.0
huelva,4.824724,1.0
bizkaia,113.88538,173.0
jaen,14.93827,8.0
guadalajara,37.66652,19.0
badajoz,15.17026,5.0
leon,87.43924,17.0
malaga,31.119926,105.0
segovia,56.297913,64.0
albacete,33.76138,17.0
gipuzkoa,48.388718,31.0
alicante,75.33111,17.0
burgos,23.127298,34.0
tarragona,0.65269494,33.0
cuenca,14.430447,25.0
valladolid,130.48592,44.0
toledo,18.204618,19.0
caceres,42.3403,42.0
araba/alava,28.952219,30.0
girona,0.6531146,163.0
zamora,15.465822,10.0
cordoba,14.057978,6.0
barcelona,572.6295,745.0
lleida,28.564848,68.0
castellon,24.454037,2.0
valencia,68.94515,41.0
granada,33.294746,58.0
salamanca,36.030495,49.0
almeria,2.3858628,7.0
palencia,12.564525,37.0
sevilla,35.908455,43.0
