n,o,l
avila,23.880234,38.0
cadiz,12.626789,16.0
ciudad_real,71.38696,99.0
soria,25.99841,13.0
huelva,4.564836,5.0
bizkaia,131.5713,195.0
jaen,21.286385,35.0
guadalajara,19.13675,38.0
badajoz,20.030083,7.0
leon,47.37456,108.0
malaga,24.90717,98.0
segovia,65.07068,75.0
albacete,23.703304,18.0
gipuzkoa,49.707035,64.0
alicante,65.93056,34.0
burgos,26.252731,45.0
tarragona,3.1549256,32.0
cuenca,11.433137,15.0
valladolid,122.2083,132.0
toledo,15.328376,85.0
caceres,45.02887,30.0
araba/alava,25.062626,66.0
girona,0.116574354,209.0
zamora,15.857906,795.0
cordoba,15.526202,19.0
barcelona,613.66797,21.0
lleida,34.52509,25.0
castellon,30.885244,14.0
valencia,107.101105,116.0
granada,33.567474,43.0
salamanca,53.774128,115.0
almeria,3.1902666,21.0
palencia,15.419212,18.0
sevilla,35.199326,19.0
