n,o,l
hautes_pyrenees,0.3078157,0.0
paris,10.649171,0.0
loire,0.5886806,0.0
landes,0.0,0.0
charente_maritime,0.27239773,0.0
ardeche,0.0825195,0.0
doubs,0.3742977,0.0
aube,0.5726154,0.0
essonne,12.188507,1.0
meurthe_et_moselle,0.05465153,0.0
drome,0.20499018,0.0
dordogne,0.0,0.0
moselle,0.92556506,0.0
tarn,0.0,0.0
lot,0.0003240034,0.0
hauts_de_seine,4.1090827,0.0
pas_de_calais,3.546611,0.0
marne,0.00036770105,0.0
puy_de_dome,0.24931428,0.0
mayenne,0.0,0.0
val_de_marne,6.8430367,0.0
pyrenees_atlantiques,0.51194626,0.0
bas_rhin,0.8653856,0.0
herault,3.3211215,3.0
bouches_du_rhone,9.382876,0.0
alpes_maritimes,0.01136677,0.0
charente,0.0016202778,0.0
eure,2.393181,0.0
correze,0.00041754544,0.0
haute_savoie,4.1615973,0.0
seine_et_marne,7.6377826,0.0
rhone,2.424503,0.0
ain,1.4753038,0.0
haute_garonne,0.6865957,5.0
jura,0.123203814,0.0
saone_et_loire,0.42914525,0.0
indre,3.6647823,0.0
pyrenees_orientales,0.0,0.0
ardennes,0.0037783533,0.0
haut_rhin,0.5751823,0.0
haute_saone,0.08428451,0.0
meuse,0.0072918534,0.0
isere,0.009643346,0.0
territoire_de_belfort,0.018419437,0.0
cher,0.193786,0.0
loir_et_cher,0.0,0.0
seine_maritime,0.5948126,0.0
val_d'oise,2.6005633,0.0
aisne,1.4703846,0.0
oise,4.5230875,1.0
cote_d'or,0.2238262,0.0
vosges,0.0,0.0
nord,3.127889,0.0
gironde,0.0,0.0
yonne,0.02209431,0.0
lot_et_garonne,0.0067429096,0.0
yvelines,6.2667723,0.0
gers,0.41617835,0.0
savoie,0.018544465,0.0
loire_atlantique,0.00026909262,0.0
alpes_de_haute_provence,0.014304802,0.0
haute_marne,0.0,0.0
eure_et_loir,0.7657759,0.0
seine_saint_denis,5.5246735,6.0
maine_et_loire,0.0,0.0
manche,0.0264881,0.0
calvados,0.0,0.0
somme,4.9952617,0.0
nievre,0.0,0.0
vienne,0.0,0.0
cantal,0.043733254,1.0
tarn_et_garonne,0.023448147,0.0
haute_loire,0.04689227,0.0
indre_et_loire,0.26632306,0.0
vaucluse,0.3948133,0.0
var,0.034553677,0.0
orne,0.5625973,0.0
haute_vienne,0.031541456,0.0
aude,0.041724548,0.0
loiret,0.0,0.0
gard,0.7125238,0.0
