n,o,l
E06000013,5.058108,14.0
E06000054,8.020679,13.0
E08000027,11.281191,16.0
E10000024,26.521694,14.0
E06000042,7.938699,9.0
E09000023,17.414524,27.0
E08000010,23.891277,24.0
E09000020,7.138142,6.0
E06000051,7.557833,28.0
E10000014,72.08694,65.0
E06000057,6.4552193,23.0
E06000005,27.704512,10.0
E06000055,10.526076,20.0
E08000008,10.256363,11.0
E08000019,45.86857,40.0
E08000005,16.586433,17.0
E08000021,22.381678,17.0
E08000033,2.1584454,6.0
E09000016,17.983952,7.0
E08000031,14.232374,20.0
E09000006,23.029453,10.0
E06000045,7.694389,16.0
E06000034,3.9113874,9.0
E10000003,15.235835,24.0
E06000052,10.968879,11.0
E08000034,11.196405,12.0
E09000027,3.3934112,2.0
E06000016,14.703863,16.0
E06000006,5.741766,5.0
E08000024,35.98291,21.0
E10000006,47.825974,43.0
E08000013,11.207558,30.0
E09000018,10.917397,11.0
E06000021,8.4439335,20.0
E06000002,11.261,18.0
E09000009,7.233466,22.0
E06000009,26.610874,14.0
E10000021,20.697453,10.0
E10000027,7.912031,19.0
E10000002,17.412453,17.0
E10000018,15.514701,30.0
E09000001,0.0,1.0
E10000007,24.970604,38.0
E08000026,12.880899,23.0
E10000015,60.622227,53.0
E08000023,9.279725,18.0
E06000049,23.845398,21.0
E08000003,42.184376,27.0
E08000025,53.264126,64.0
E09000029,21.62187,9.0
E09000017,14.707385,12.0
E09000002,9.336783,11.0
E10000032,29.670866,28.0
E10000020,43.809677,43.0
E08000022,10.433439,6.0
E08000004,25.50447,20.0
E08000007,22.865103,13.0
E06000056,10.336797,20.0
E06000033,3.9560559,5.0
E10000030,71.85651,72.0
E06000040,1.7245872,0.0
E10000008,16.256617,15.0
E09000021,24.095827,18.0
E08000014,8.336657,9.0
E06000014,3.5718043,10.0
E10000016,99.60042,125.0
E06000008,7.3867846,8.0
E10000023,20.85513,28.0
E10000017,83.09674,78.0
E09000015,17.344946,23.0
E08000011,11.873999,11.0
E06000041,4.9873085,15.0
E08000035,35.812767,72.0
E06000035,14.465924,17.0
E10000011,12.843378,20.0
E06000012,0.021849059,2.0
E06000047,43.918224,45.0
E06000007,16.815966,24.0
E10000029,21.812283,21.0
E06000030,9.721567,8.0
E06000038,11.24366,21.0
E08000009,13.037314,23.0
E06000011,10.03194,23.0
E08000015,31.657043,24.0
E06000043,6.048311,7.0
E10000025,46.755894,24.0
E06000018,8.791115,19.0
E10000013,39.225883,34.0
E08000037,25.616442,31.0
E08000002,16.640196,7.0
E06000026,2.4968774,16.0
E06000017,0.0,0.0
E06000027,2.814253,6.0
E06000022,3.2239277,4.0
E10000031,25.7546,24.0
E06000024,1.0792993,6.0
E06000046,0.0,6.0
E09000026,19.218185,10.0
E06000050,17.853819,40.0
E06000059,5.1736593,5.0
E06000031,0.2920171,16.0
E10000019,16.92696,17.0
E06000044,3.6916676,6.0
E09000008,28.544327,15.0
E08000030,15.910785,37.0
E10000012,63.77001,76.0
E09000022,22.89978,8.0
E06000003,4.9070244,18.0
E06000004,7.3470125,11.0
E08000018,16.577042,19.0
E08000036,11.063665,10.0
E09000003,23.243984,23.0
E08000016,16.566925,14.0
E09000004,10.980013,6.0
E08000001,27.184824,27.0
E08000012,44.69229,28.0
E06000032,16.595472,11.0
E09000005,23.454155,16.0
E10000034,27.962742,22.0
E06000001,1.6246704,8.0
E08000032,18.183456,25.0
E06000015,5.336458,3.0
E06000037,2.9229846,12.0
E09000010,18.651974,15.0
E06000039,6.5694647,5.0
E08000017,7.541999,8.0
E10000028,40.66485,55.0
E06000020,0.6824695,6.0
E06000036,3.8021054,3.0
