n,o,l
E06000013,6.0288153,12.0
E06000054,10.488233,10.0
E08000027,15.478164,27.0
E10000024,24.932688,14.0
E06000042,9.41329,5.0
E09000023,12.587029,6.0
E08000010,27.941442,26.0
E09000020,3.6296058,6.0
E06000051,10.966043,8.0
E10000014,67.48321,60.0
E06000057,10.279626,25.0
E06000005,33.44983,8.0
E06000055,10.365122,11.0
E08000008,12.834144,8.0
E08000019,46.668198,59.0
E08000005,16.494919,10.0
E08000021,21.862715,17.0
E08000033,4.8936043,4.0
E09000016,19.145498,9.0
E08000031,19.450714,12.0
E09000006,7.1879625,15.0
E06000045,4.3513393,3.0
E06000034,14.779614,8.0
E10000003,14.611484,13.0
E06000052,8.901301,12.0
E08000034,4.8771634,3.0
E09000027,19.918898,15.0
E06000016,7.2095194,6.0
E06000006,39.388123,32.0
E08000024,34.30979,23.0
E10000006,11.607858,9.0
E08000013,10.063865,10.0
E09000018,11.528931,12.0
E06000021,13.130269,23.0
E06000002,11.374238,22.0
E09000009,25.780962,13.0
E06000009,26.830667,25.0
E10000021,12.349322,13.0
E10000027,14.166397,18.0
E10000002,19.869822,16.0
E10000018,2.4828022,0.0
E09000001,4.637292,5.0
E10000007,23.82279,7.0
E08000026,16.460516,12.0
E10000015,61.650017,38.0
E08000023,11.114531,13.0
E06000049,26.049198,24.0
E08000003,43.773685,29.0
E08000025,45.533726,58.0
E09000029,12.9171715,3.0
E09000017,14.852057,15.0
E09000002,7.7387695,6.0
E10000032,28.598658,27.0
E10000020,6.093065,17.0
E08000022,46.126144,39.0
E08000004,30.649855,24.0
E08000007,24.199469,23.0
E06000056,14.605294,11.0
E06000033,4.7114763,1.0
E10000030,63.633373,47.0
E06000040,3.431307,2.0
E10000008,22.56072,14.0
E09000021,23.102798,12.0
E08000014,6.0441504,12.0
E06000014,3.094893,4.0
E10000016,99.13936,101.0
E06000008,8.87529,14.0
E10000023,24.199232,18.0
E10000017,82.650536,75.0
E09000015,16.832357,13.0
E08000011,14.112611,5.0
E06000041,6.287239,4.0
E08000035,37.456505,33.0
E06000035,15.939532,17.0
E10000011,11.942029,14.0
E06000012,2.5893164,2.0
E06000047,47.0899,46.0
E06000007,14.231409,11.0
E10000029,27.537386,62.0
E06000030,10.79008,6.0
E06000038,15.510326,5.0
E08000009,15.63616,13.0
E06000011,11.527013,12.0
E08000015,32.068264,19.0
E06000043,8.094215,12.0
E10000025,39.553246,34.0
E06000018,10.369863,2.0
E10000013,38.592358,32.0
E08000037,26.541094,26.0
E08000002,19.440493,17.0
E06000026,3.6192749,2.0
E06000017,2.5269098,0.0
E06000027,3.1698368,3.0
E06000022,6.3721447,4.0
E10000031,28.53858,42.0
E06000024,3.0400312,6.0
E06000046,2.6828914,3.0
E09000026,14.797849,5.0
E06000050,21.449305,13.0
E06000059,4.933256,8.0
E06000031,2.0769684,1.0
E10000019,22.712206,14.0
E06000044,7.258177,5.0
E09000008,27.179237,24.0
E08000030,13.491405,12.0
E10000012,58.724415,40.0
E09000022,24.269133,11.0
E06000003,8.715232,4.0
E06000004,7.1393566,6.0
E08000018,17.399405,22.0
E08000036,12.59426,13.0
E09000003,19.531076,13.0
E08000016,20.160288,9.0
E09000004,9.2629,9.0
E08000001,30.258684,17.0
E08000012,40.68277,19.0
E06000032,18.992624,33.0
E09000005,27.63563,24.0
E10000034,30.007801,33.0
E06000001,3.2824132,11.0
E08000032,20.348385,20.0
E06000015,7.858448,3.0
E06000037,5.801395,14.0
E09000010,22.543959,10.0
E06000039,8.214396,8.0
E08000017,3.6678834,18.0
E10000028,41.64122,46.0
E06000020,2.340509,17.0
E06000036,11.779447,16.0
