n,o,l
hautes_pyrenees,1.8664634,1.0
paris,133.24736,18.0
loire,0.37981668,0.0
landes,0.49759763,0.0
charente_maritime,3.3246665,0.0
ardeche,2.6166313,0.0
doubs,6.9515276,0.0
aube,7.1738076,0.0
essonne,67.45434,3.0
meurthe_et_moselle,6.5217257,0.0
drome,5.98188,0.0
dordogne,0.39609265,0.0
moselle,18.576391,0.0
tarn,0.44447777,0.0
lot,0.0,0.0
hauts_de_seine,99.85733,30.0
pas_de_calais,8.490969,0.0
marne,13.359031,0.0
puy_de_dome,6.0379667,0.0
mayenne,0.0,0.0
val_de_marne,58.87296,18.0
pyrenees_atlantiques,21.189054,0.0
bas_rhin,6.276152,0.0
herault,50.997417,4.0
bouches_du_rhone,110.1262,4.0
alpes_maritimes,15.264557,0.0
charente,0.0042523853,0.0
eure,8.421866,1.0
correze,0.0,0.0
haute_savoie,20.91065,0.0
seine_et_marne,42.85113,3.0
rhone,3.3310175,0.0
ain,3.4015813,0.0
haute_garonne,15.815986,0.0
jura,0.6626494,0.0
saone_et_loire,5.00918,0.0
indre,8.508753,0.0
pyrenees_orientales,0.49269572,0.0
ardennes,0.9138412,0.0
haut_rhin,51.79378,1.0
haute_saone,6.1668878,0.0
meuse,0.37349752,0.0
isere,2.1994414,0.0
territoire_de_belfort,2.9787922,0.0
cher,13.893801,0.0
loir_et_cher,0.0,0.0
seine_maritime,12.3232565,1.0
val_d'oise,65.221275,9.0
aisne,16.78613,0.0
oise,43.22836,3.0
cote_d'or,4.1512103,0.0
vosges,19.384375,1.0
nord,12.013509,0.0
gironde,13.825594,0.0
yonne,0.2896938,0.0
lot_et_garonne,0.0,0.0
yvelines,36.289196,2.0
gers,1.9906573,0.0
savoie,0.16445683,0.0
loire_atlantique,2.162515,0.0
alpes_de_haute_provence,1.0328676,0.0
haute_marne,0.83024794,0.0
eure_et_loir,19.765627,0.0
seine_saint_denis,80.25162,17.0
maine_et_loire,0.0,0.0
manche,3.4655266,0.0
calvados,3.6113422,0.0
somme,10.341203,3.0
nievre,2.0091949,0.0
vienne,0.0,0.0
cantal,0.0,0.0
tarn_et_garonne,0.2327288,0.0
haute_loire,2.1331987,0.0
indre_et_loire,3.2931259,0.0
vaucluse,15.300291,0.0
var,8.066119,0.0
orne,0.0,0.0
haute_vienne,0.43166786,1.0
aude,5.9204993,0.0
loiret,14.649242,0.0
gard,9.254176,0.0
