n,o,l
hautes_pyrenees,0.887182,10.0
paris,52.51334,115.0
loire,0.0,10.0
landes,0.0,1.0
charente_maritime,0.0,2.0
ardeche,0.49877775,4.0
doubs,2.568935,7.0
aube,6.9479833,21.0
essonne,40.199383,41.0
meurthe_et_moselle,2.2885776,2.0
drome,0.15047199,3.0
dordogne,0.0,0.0
moselle,15.158964,7.0
tarn,0.0,1.0
lot,0.0,1.0
hauts_de_seine,34.062267,83.0
pas_de_calais,9.010628,21.0
marne,4.19853,15.0
puy_de_dome,2.4320896,18.0
mayenne,0.0,1.0
val_de_marne,28.923073,62.0
pyrenees_atlantiques,3.5691683,25.0
bas_rhin,0.5986593,1.0
herault,7.9617453,14.0
bouches_du_rhone,46.703983,112.0
alpes_maritimes,3.7106574,0.0
charente,0.0,0.0
eure,13.579035,31.0
correze,0.0,0.0
haute_savoie,8.476765,7.0
seine_et_marne,33.316494,99.0
rhone,3.9362152,6.0
ain,15.630032,12.0
haute_garonne,2.0631557,5.0
jura,2.0574965,2.0
saone_et_loire,4.060935,11.0
indre,4.0564265,13.0
pyrenees_orientales,0.0,1.0
ardennes,0.7674563,1.0
haut_rhin,11.25261,18.0
haute_saone,1.6947519,24.0
meuse,0.022714391,0.0
isere,0.85873616,3.0
territoire_de_belfort,1.1553793,2.0
cher,5.311125,10.0
loir_et_cher,0.0,0.0
seine_maritime,5.6416345,12.0
val_d'oise,17.836712,34.0
aisne,7.483102,17.0
oise,18.60835,41.0
cote_d'or,0.0,1.0
vosges,4.79882,9.0
nord,7.6488757,17.0
gironde,2.7756972,7.0
yonne,0.0,4.0
lot_et_garonne,0.0,0.0
yvelines,15.744521,52.0
gers,0.4945055,12.0
savoie,0.0,0.0
loire_atlantique,0.0,0.0
alpes_de_haute_provence,0.0,2.0
haute_marne,0.0,0.0
eure_et_loir,20.574022,19.0
seine_saint_denis,32.74171,77.0
maine_et_loire,0.0,0.0
manche,0.70955825,8.0
calvados,0.9631424,3.0
somme,5.5399923,23.0
nievre,3.185105,8.0
vienne,0.0,0.0
cantal,0.0,1.0
tarn_et_garonne,1.8958701,0.0
haute_loire,0.0,6.0
indre_et_loire,0.3741147,4.0
vaucluse,5.5761695,11.0
var,2.9484928,7.0
orne,0.0,3.0
haute_vienne,0.009643868,0.0
aude,3.3121407,0.0
loiret,5.388397,1.0
gard,4.081608,10.0
