n,o,l
hautes_pyrenees,2.6174717,2.0
paris,104.638954,188.0
loire,0.0,1.0
landes,0.0,0.0
charente_maritime,1.4223105,3.0
ardeche,0.0,0.0
doubs,2.8799927,11.0
aube,8.37548,26.0
essonne,47.983765,178.0
meurthe_et_moselle,4.034757,16.0
drome,2.2672765,0.0
dordogne,0.0,0.0
moselle,22.78697,0.0
tarn,0.0,6.0
lot,0.0,0.0
hauts_de_seine,85.616806,112.0
pas_de_calais,9.528649,31.0
marne,11.508921,14.0
puy_de_dome,6.0488095,10.0
mayenne,0.0,1.0
val_de_marne,57.054317,101.0
pyrenees_atlantiques,1.5280066,0.0
bas_rhin,13.644312,6.0
herault,33.39379,23.0
bouches_du_rhone,80.964195,156.0
alpes_maritimes,5.8216662,10.0
charente,0.0,2.0
eure,11.241936,37.0
correze,0.0,1.0
haute_savoie,12.183361,43.0
seine_et_marne,48.641457,133.0
rhone,6.1983924,13.0
ain,2.4892752,10.0
haute_garonne,4.1230087,12.0
jura,0.6395027,36.0
saone_et_loire,5.4291134,12.0
indre,7.2443223,8.0
pyrenees_orientales,0.0,2.0
ardennes,0.5966868,0.0
haut_rhin,38.94111,4.0
haute_saone,2.584983,12.0
meuse,0.9715336,6.0
isere,0.12320108,12.0
territoire_de_belfort,2.151204,5.0
cher,4.0359874,14.0
loir_et_cher,0.0,2.0
seine_maritime,12.076626,32.0
val_d'oise,38.78703,53.0
aisne,13.577433,15.0
oise,44.994583,63.0
cote_d'or,3.2749145,2.0
vosges,15.814307,11.0
nord,11.085378,19.0
gironde,12.753144,12.0
yonne,0.0,0.0
lot_et_garonne,0.0,0.0
yvelines,28.549313,72.0
gers,0.85826075,4.0
savoie,0.0,2.0
loire_atlantique,0.07765945,0.0
alpes_de_haute_provence,0.026140522,2.0
haute_marne,0.0,2.0
eure_et_loir,17.964659,113.0
seine_saint_denis,80.48309,123.0
maine_et_loire,0.0,0.0
manche,0.87014526,8.0
calvados,3.7241733,2.0
somme,11.870562,15.0
nievre,2.2277257,4.0
vienne,0.0,2.0
cantal,0.0,0.0
tarn_et_garonne,0.0,0.0
haute_loire,0.0,1.0
indre_et_loire,0.6248219,2.0
vaucluse,12.597694,9.0
var,4.324201,31.0
orne,0.0,3.0
haute_vienne,0.0,5.0
aude,4.1307874,15.0
loiret,12.511139,15.0
gard,9.646297,35.0
