n,o,l
hautes_pyrenees,0.5372194,6.0
paris,210.8724,114.0
loire,0.0,2.0
landes,0.0,0.0
charente_maritime,3.0211713,4.0
ardeche,2.2205245,7.0
doubs,9.476921,10.0
aube,9.686571,12.0
essonne,84.07736,78.0
meurthe_et_moselle,4.9839134,3.0
drome,8.359071,6.0
dordogne,0.08022887,1.0
moselle,9.165318,6.0
tarn,0.0,0.0
lot,0.0,0.0
hauts_de_seine,153.31471,95.0
pas_de_calais,2.2823718,35.0
marne,12.497933,12.0
puy_de_dome,6.874497,8.0
mayenne,0.0,0.0
val_de_marne,71.71697,61.0
pyrenees_atlantiques,20.236448,21.0
bas_rhin,1.4421957,7.0
herault,90.47708,34.0
bouches_du_rhone,171.14435,106.0
alpes_maritimes,17.191286,14.0
charente,0.0,0.0
eure,8.729655,63.0
correze,0.0,0.0
haute_savoie,37.10269,27.0
seine_et_marne,38.92612,79.0
rhone,8.003634,20.0
ain,6.2970204,23.0
haute_garonne,15.792103,7.0
jura,0.032705046,3.0
saone_et_loire,3.8561723,10.0
indre,4.9574738,8.0
pyrenees_orientales,0.0,4.0
ardennes,0.0,4.0
haut_rhin,39.100246,31.0
haute_saone,15.140104,7.0
meuse,0.44056845,1.0
isere,7.3266964,4.0
territoire_de_belfort,3.5686874,7.0
cher,13.373436,14.0
loir_et_cher,2.569146,2.0
seine_maritime,18.663246,13.0
val_d'oise,128.6955,48.0
aisne,10.7288265,39.0
oise,42.707607,38.0
cote_d'or,1.3498627,2.0
vosges,18.235079,25.0
nord,17.057617,22.0
gironde,16.99058,10.0
yonne,0.6242027,5.0
lot_et_garonne,0.0,1.0
yvelines,50.817726,33.0
gers,3.5868518,3.0
savoie,0.0,1.0
loire_atlantique,2.140805,0.0
alpes_de_haute_provence,0.0,0.0
haute_marne,0.011963852,1.0
eure_et_loir,21.398285,43.0
seine_saint_denis,110.51756,81.0
maine_et_loire,0.0,0.0
manche,2.1484523,5.0
calvados,13.248336,5.0
somme,12.591364,20.0
nievre,0.42199922,2.0
vienne,0.0,1.0
cantal,0.0,0.0
tarn_et_garonne,0.26439846,0.0
haute_loire,0.16511934,1.0
indre_et_loire,3.1853554,6.0
vaucluse,25.69195,17.0
var,7.3382087,4.0
orne,2.78382,0.0
haute_vienne,0.26100737,4.0
aude,6.343993,13.0
loiret,12.026943,20.0
gard,4.610549,7.0
