n,o,l
hautes_pyrenees,0.99617296,0.0
paris,159.5183,49.0
loire,0.0,1.0
landes,0.0,0.0
charente_maritime,0.7289643,0.0
ardeche,0.56485516,0.0
doubs,3.2437918,0.0
aube,4.764996,0.0
essonne,65.358894,45.0
meurthe_et_moselle,4.9500666,0.0
drome,3.317562,0.0
dordogne,0.16522463,0.0
moselle,13.708394,0.0
tarn,0.7104977,0.0
lot,0.0077886265,0.0
hauts_de_seine,101.666695,24.0
pas_de_calais,1.9340308,0.0
marne,10.522763,0.0
puy_de_dome,3.3358972,1.0
mayenne,0.0,0.0
val_de_marne,48.594097,13.0
pyrenees_atlantiques,10.445855,0.0
bas_rhin,2.632033,0.0
herault,54.060024,3.0
bouches_du_rhone,121.859276,3.0
alpes_maritimes,5.982486,0.0
charente,0.0,0.0
eure,5.897963,0.0
correze,0.0,0.0
haute_savoie,17.461285,0.0
seine_et_marne,32.71551,8.0
rhone,4.070756,0.0
ain,2.6022124,0.0
haute_garonne,8.928998,2.0
jura,0.0,0.0
saone_et_loire,2.287205,0.0
indre,6.200882,0.0
pyrenees_orientales,0.0,0.0
ardennes,0.3577833,0.0
haut_rhin,25.633614,12.0
haute_saone,10.5152,0.0
meuse,0.06603222,0.0
isere,3.883439,0.0
territoire_de_belfort,1.491754,0.0
cher,9.408286,5.0
loir_et_cher,1.2234621,0.0
seine_maritime,8.0138445,0.0
val_d'oise,81.04574,19.0
aisne,5.0874805,0.0
oise,24.917732,11.0
cote_d'or,1.3042935,0.0
vosges,12.413133,0.0
nord,8.87119,0.0
gironde,13.758599,0.0
yonne,0.2482169,0.0
lot_et_garonne,0.0,0.0
yvelines,38.040134,4.0
gers,0.88636214,0.0
savoie,0.01647179,0.0
loire_atlantique,0.68104386,0.0
alpes_de_haute_provence,0.0,0.0
haute_marne,0.0755227,0.0
eure_et_loir,13.293094,0.0
seine_saint_denis,87.674904,23.0
maine_et_loire,0.0,0.0
manche,1.6533084,0.0
calvados,3.8062248,0.0
somme,9.506295,0.0
nievre,0.5443287,0.0
vienne,0.0,0.0
cantal,0.0,2.0
tarn_et_garonne,0.39928252,0.0
haute_loire,0.0,0.0
indre_et_loire,3.0544522,0.0
vaucluse,6.007889,2.0
var,13.346317,0.0
orne,0.9552519,0.0
haute_vienne,0.2760913,0.0
aude,4.5617337,0.0
loiret,10.109977,0.0
gard,2.8072994,0.0
