n,o,l
hautes_pyrenees,0.714509,0.0
paris,16.709026,28.0
loire,0.20901218,1.0
landes,0.47801858,0.0
charente_maritime,1.2897791,1.0
ardeche,0.49898148,0.0
doubs,0.5387149,2.0
aube,2.328713,1.0
essonne,28.776594,7.0
meurthe_et_moselle,0.40323257,0.0
drome,0.39262193,0.0
dordogne,0.14630711,0.0
moselle,3.9633632,0.0
tarn,0.44275102,0.0
lot,0.19107068,0.0
hauts_de_seine,6.407611,0.0
pas_de_calais,28.46147,13.0
marne,0.3638381,0.0
puy_de_dome,0.38721707,1.0
mayenne,0.34967434,2.0
val_de_marne,9.730551,10.0
pyrenees_atlantiques,0.8851824,1.0
bas_rhin,0.7834077,1.0
herault,6.7345724,7.0
bouches_du_rhone,19.815897,21.0
alpes_maritimes,0.40759265,1.0
charente,0.20615858,0.0
eure,6.914483,3.0
correze,0.48303634,0.0
haute_savoie,4.700773,2.0
seine_et_marne,8.811008,6.0
rhone,2.074036,0.0
ain,1.2428501,2.0
haute_garonne,0.769115,3.0
jura,0.37498954,5.0
saone_et_loire,0.41209593,1.0
indre,2.4121423,1.0
pyrenees_orientales,0.56864834,0.0
ardennes,0.4212556,2.0
haut_rhin,9.827696,0.0
haute_saone,9.443432,3.0
meuse,0.31662247,0.0
isere,0.37080514,0.0
territoire_de_belfort,0.33243233,0.0
cher,2.2927747,3.0
loir_et_cher,0.42819762,2.0
seine_maritime,2.1047125,2.0
val_d'oise,3.2930188,6.0
aisne,3.4046054,6.0
oise,10.20726,15.0
cote_d'or,0.4809485,1.0
vosges,0.1403547,2.0
nord,10.959445,7.0
gironde,0.4394592,2.0
yonne,0.34576967,0.0
lot_et_garonne,0.35930714,0.0
yvelines,7.5598106,3.0
gers,4.839057,0.0
savoie,0.3408603,0.0
loire_atlantique,0.18470553,0.0
alpes_de_haute_provence,0.46185037,2.0
haute_marne,0.48384145,0.0
eure_et_loir,2.1296358,0.0
seine_saint_denis,6.552293,5.0
maine_et_loire,0.18788028,0.0
manche,0.3343005,0.0
calvados,0.26384687,1.0
somme,8.952692,5.0
nievre,0.48321632,0.0
vienne,0.39343116,0.0
cantal,0.34299532,0.0
tarn_et_garonne,0.39807406,0.0
haute_loire,0.3824288,0.0
indre_et_loire,0.5009906,2.0
vaucluse,1.3236184,4.0
var,0.42817307,3.0
orne,0.53811324,1.0
haute_vienne,0.32216522,0.0
aude,0.45438278,1.0
loiret,0.4078001,0.0
gard,8.692358,8.0
