n,o,l
E06000013,5.914765,7.0
E06000054,7.7826395,10.0
E08000027,16.510628,12.0
E10000024,24.226463,11.0
E06000042,7.8446755,7.0
E09000023,11.535706,7.0
E08000010,21.65794,19.0
E09000020,1.1521709,0.0
E06000051,7.6846714,12.0
E10000014,70.673546,50.0
E06000057,3.1582468,5.0
E06000005,21.539227,20.0
E06000055,9.374833,3.0
E08000008,9.557512,6.0
E08000019,51.34655,42.0
E08000005,12.140765,14.0
E08000021,14.914389,18.0
E08000033,1.565321,2.0
E09000016,11.995526,10.0
E08000031,15.387572,9.0
E09000006,16.60876,5.0
E06000045,6.143576,1.0
E06000034,1.0307275,16.0
E10000003,13.354946,6.0
E06000052,11.73254,11.0
E08000034,10.3524685,9.0
E09000027,1.662682,23.0
E06000016,8.8155,9.0
E06000006,3.6417105,28.0
E08000024,30.387188,19.0
E10000006,34.33503,3.0
E08000013,11.707874,11.0
E09000018,6.322309,11.0
E06000021,8.155249,10.0
E06000002,8.745925,21.0
E09000009,8.096218,11.0
E06000009,22.399368,31.0
E10000021,20.55434,8.0
E10000027,13.297768,16.0
E10000002,15.397881,20.0
E10000018,19.968414,0.0
E09000001,0.0,2.0
E10000007,21.74961,27.0
E08000026,12.423932,5.0
E10000015,50.8872,33.0
E08000023,14.586906,7.0
E06000049,21.977295,21.0
E08000003,29.302523,19.0
E08000025,58.564365,49.0
E09000029,15.192464,7.0
E09000017,9.296175,10.0
E09000002,5.9750113,11.0
E10000032,29.34555,18.0
E10000020,44.584305,4.0
E08000022,5.4311137,54.0
E08000004,17.919529,24.0
E08000007,18.50417,15.0
E06000056,6.690032,2.0
E06000033,1.1394091,5.0
E10000030,77.05187,39.0
E06000040,2.779795,4.0
E10000008,19.20864,7.0
E09000021,20.228167,12.0
E08000014,7.7711234,2.0
E06000014,2.7416303,6.0
E10000016,124.39826,68.0
E06000008,6.0284753,5.0
E10000023,21.065716,14.0
E10000017,74.02821,49.0
E09000015,11.445379,13.0
E08000011,10.757483,7.0
E06000041,8.614399,8.0
E08000035,35.994537,33.0
E06000035,9.088711,12.0
E10000011,8.297197,13.0
E06000012,0.0,1.0
E06000047,36.404926,27.0
E06000007,12.472902,7.0
E10000029,26.597744,31.0
E06000030,8.221045,14.0
E06000038,19.925236,6.0
E08000009,8.286079,8.0
E06000011,13.212351,21.0
E08000015,28.054306,26.0
E06000043,5.4361224,8.0
E10000025,40.58128,29.0
E06000018,6.2879896,10.0
E10000013,38.194992,29.0
E08000037,15.250397,16.0
E08000002,13.274315,8.0
E06000026,2.4659579,13.0
E06000017,0.0,0.0
E06000027,0.0,22.0
E06000022,1.0922639,10.0
E10000031,22.576189,31.0
E06000024,0.13042864,2.0
E06000046,0.0,1.0
E09000026,8.282772,6.0
E06000050,14.32423,18.0
E06000059,0.43094242,6.0
E06000031,1.6036974,4.0
E10000019,21.433718,27.0
E06000044,3.7050009,1.0
E09000008,24.512508,7.0
E08000030,14.070314,10.0
E10000012,53.36458,27.0
E09000022,14.412024,11.0
E06000003,3.2078784,8.0
E06000004,3.9138434,9.0
E08000018,18.1893,18.0
E08000036,9.693436,7.0
E09000003,12.545145,9.0
E08000016,13.9069805,23.0
E09000004,8.465965,18.0
E08000001,23.017464,23.0
E08000012,31.371183,21.0
E06000032,7.080506,1.0
E09000005,22.37595,14.0
E10000034,28.611958,15.0
E06000001,0.39567184,3.0
E08000032,16.52387,7.0
E06000015,2.0246212,4.0
E06000037,6.1982265,6.0
E09000010,11.659742,7.0
E06000039,7.1804495,6.0
E08000017,8.03331,7.0
E10000028,41.51571,42.0
E06000020,0.0,4.0
E06000036,2.2850497,12.0
