n,o,l
hautes_pyrenees,10.176977,0.0
paris,223.77655,35.0
loire,0.46937194,0.0
landes,4.053819,0.0
charente_maritime,7.116367,1.0
ardeche,6.778253,0.0
doubs,16.447834,0.0
aube,23.81077,0.0
essonne,87.54032,17.0
meurthe_et_moselle,19.537737,0.0
drome,12.495192,0.0
dordogne,1.3719826,0.0
moselle,40.401897,1.0
tarn,2.8614876,0.0
lot,0.19740233,0.0
hauts_de_seine,213.76768,4.0
pas_de_calais,23.965998,0.0
marne,31.086267,2.0
puy_de_dome,17.935823,2.0
mayenne,0.0,0.0
val_de_marne,123.804405,6.0
pyrenees_atlantiques,54.551792,0.0
bas_rhin,15.827402,0.0
herault,111.59744,5.0
bouches_du_rhone,311.91678,9.0
alpes_maritimes,45.68627,1.0
charente,0.7239547,0.0
eure,27.289335,0.0
correze,0.0,0.0
haute_savoie,47.090042,0.0
seine_et_marne,106.85794,5.0
rhone,15.480902,2.0
ain,11.320975,68.0
haute_garonne,34.91594,2.0
jura,4.477042,0.0
saone_et_loire,21.16947,6.0
indre,21.573898,0.0
pyrenees_orientales,0.9634224,0.0
ardennes,4.3202863,0.0
haut_rhin,107.0111,0.0
haute_saone,13.792393,0.0
meuse,0.9650961,0.0
isere,6.4432044,0.0
territoire_de_belfort,13.901,0.0
cher,15.739904,0.0
loir_et_cher,0.0,0.0
seine_maritime,37.639572,1.0
val_d'oise,126.08173,25.0
aisne,42.49398,0.0
oise,98.9474,0.0
cote_d'or,10.418682,0.0
vosges,49.700138,0.0
nord,26.7283,0.0
gironde,39.784836,0.0
yonne,0.0,0.0
lot_et_garonne,1.9271467,0.0
yvelines,83.52679,3.0
gers,8.824244,0.0
savoie,1.463719,0.0
loire_atlantique,8.682024,0.0
alpes_de_haute_provence,8.74689,0.0
haute_marne,0.5716193,0.0
eure_et_loir,54.52053,1.0
seine_saint_denis,145.29501,7.0
maine_et_loire,0.2972631,0.0
manche,11.1804085,0.0
calvados,20.440084,0.0
somme,22.732523,0.0
nievre,5.9914536,0.0
vienne,0.26160473,0.0
cantal,0.6532793,2.0
tarn_et_garonne,1.8990214,0.0
haute_loire,6.364572,0.0
indre_et_loire,12.07269,0.0
vaucluse,41.884037,0.0
var,23.22447,0.0
orne,0.9252585,0.0
haute_vienne,3.905363,0.0
aude,21.179102,0.0
loiret,38.45165,0.0
gard,27.687477,1.0
