n,o,l
E06000013,6.768418,13.0
E06000054,14.748424,15.0
E08000027,24.805147,16.0
E10000024,31.52803,40.0
E06000042,20.621185,10.0
E09000023,33.23102,46.0
E08000010,14.635897,24.0
E09000020,23.648306,14.0
E06000051,14.910761,19.0
E10000014,69.96652,89.0
E06000057,6.383254,6.0
E06000005,14.49582,23.0
E06000055,14.24707,19.0
E08000008,12.254286,13.0
E08000019,66.5096,43.0
E08000005,18.027643,16.0
E08000021,25.599745,32.0
E08000033,9.596782,12.0
E09000016,15.76347,32.0
E08000031,40.284603,11.0
E09000006,18.004578,30.0
E06000045,14.831408,10.0
E06000034,22.272053,5.0
E10000003,17.711195,17.0
E06000052,14.850145,18.0
E08000034,20.936563,21.0
E09000027,14.757571,15.0
E06000016,11.043938,26.0
E06000006,9.45863,18.0
E08000024,47.53899,48.0
E10000006,15.253716,43.0
E08000013,22.255348,29.0
E09000018,9.402302,24.0
E06000021,12.89225,11.0
E06000002,6.703696,26.0
E09000009,40.48298,8.0
E06000009,31.355398,30.0
E10000021,11.958559,56.0
E10000027,25.234707,15.0
E10000002,22.036497,24.0
E10000018,4.792272,26.0
E09000001,7.9424167,0.0
E10000007,37.210026,35.0
E08000026,20.134933,23.0
E10000015,67.52797,78.0
E08000023,5.5234065,17.0
E06000049,16.560043,14.0
E08000003,25.230667,30.0
E08000025,82.15235,81.0
E09000029,25.80203,20.0
E09000017,26.564756,44.0
E09000002,17.58985,15.0
E10000032,25.091013,52.0
E10000020,16.097706,42.0
E08000022,24.588385,13.0
E08000004,17.323938,20.0
E08000007,15.179954,31.0
E06000056,16.026186,14.0
E06000033,12.040922,18.0
E10000030,65.39978,64.0
E06000040,12.75922,4.0
E10000008,18.83924,19.0
E09000021,21.846292,45.0
E08000014,16.365143,20.0
E06000014,9.165943,8.0
E10000016,64.75836,92.0
E06000008,7.609411,9.0
E10000023,21.946735,32.0
E10000017,50.07931,112.0
E09000015,36.950874,23.0
E08000011,12.683372,22.0
E06000041,13.122737,10.0
E08000035,25.98052,37.0
E06000035,15.643042,15.0
E10000011,15.689023,12.0
E06000012,7.412992,10.0
E06000047,21.540499,37.0
E06000007,12.217167,16.0
E10000029,20.745565,30.0
E06000030,8.002247,7.0
E06000038,12.617745,9.0
E08000009,16.738173,26.0
E06000011,9.247545,12.0
E08000015,17.163084,44.0
E06000043,14.165407,11.0
E10000025,28.997057,67.0
E06000018,15.520623,16.0
E10000013,24.852972,30.0
E08000037,11.258362,19.0
E08000002,14.643946,18.0
E06000026,7.385632,14.0
E06000017,4.7596116,1.0
E06000027,9.020205,0.0
E06000022,9.200349,4.0
E10000031,30.603813,39.0
E06000024,8.732033,8.0
E06000046,2.6389403,1.0
E09000026,23.581804,20.0
E06000050,17.294931,36.0
E06000059,13.179551,15.0
E06000031,9.268768,10.0
E10000019,21.166765,37.0
E06000044,7.557615,10.0
E09000008,49.84197,48.0
E08000030,29.154537,27.0
E10000012,77.88369,93.0
E09000022,46.73586,38.0
E06000003,14.641159,17.0
E06000004,12.389637,16.0
E08000018,19.03857,18.0
E08000036,16.50161,28.0
E09000003,54.696453,37.0
E08000016,20.29399,9.0
E09000004,21.043188,25.0
E08000001,12.960558,35.0
E08000012,31.688671,60.0
E06000032,15.827992,18.0
E09000005,56.313725,55.0
E10000034,29.931568,36.0
E06000001,6.3070464,6.0
E08000032,19.809647,24.0
E06000015,21.324314,22.0
E06000037,12.567081,10.0
E09000010,28.301826,26.0
E06000039,15.564098,10.0
E08000017,16.334322,16.0
E10000028,44.092144,47.0
E06000020,11.519969,7.0
E06000036,22.90489,10.0
