n,o,l
avila,32.489506,34.0
cadiz,47.773575,14.0
ciudad_real,0.19742364,0.0
soria,36.01732,26.0
huelva,16.304417,8.0
bizkaia,285.5175,259.0
jaen,43.72189,42.0
guadalajara,0.19742838,0.0
badajoz,24.16989,61.0
leon,53.872295,58.0
malaga,77.72866,16.0
segovia,69.10845,101.0
albacete,0.19742122,0.0
gipuzkoa,49.766155,71.0
alicante,123.914665,112.0
burgos,33.772923,46.0
tarragona,52.334606,0.0
cuenca,0.19743967,0.0
valladolid,67.52968,139.0
toledo,85.574455,82.0
caceres,0.19742838,152.0
araba/alava,47.003246,0.0
girona,127.18632,0.0
zamora,1042.497,895.0
cordoba,60.143105,20.0
barcelona,19.67467,38.0
lleida,47.856037,53.0
castellon,36.629917,76.0
valencia,141.04245,179.0
granada,73.39655,39.0
salamanca,80.1518,95.0
almeria,17.369093,3.0
palencia,27.08424,47.0
sevilla,76.33955,60.0
