n,o,l
avila,40.6259,20.0
cadiz,70.96988,19.0
ciudad_real,0.6411307,129.0
soria,50.099747,63.0
huelva,20.218689,3.0
bizkaia,307.6948,135.0
jaen,71.11095,33.0
guadalajara,0.6411307,21.0
badajoz,56.82539,23.0
leon,90.888275,37.0
malaga,105.65564,14.0
segovia,80.15241,85.0
albacete,2.004282,46.0
gipuzkoa,103.26518,96.0
alicante,212.14656,140.0
burgos,63.242546,37.0
tarragona,67.86054,0.0
cuenca,0.6413339,10.0
valladolid,89.58562,234.0
toledo,169.06737,15.0
caceres,85.71614,36.0
araba/alava,0.6411307,55.0
girona,116.808304,0.0
zamora,1716.9724,647.0
cordoba,17.86643,16.0
barcelona,60.04592,6.0
lleida,90.43332,27.0
castellon,53.403755,35.0
valencia,160.07991,88.0
granada,104.23085,60.0
salamanca,111.96848,78.0
almeria,24.152409,4.0
palencia,40.127857,15.0
sevilla,108.29909,32.0
