n,o,l
E06000013,5.0658846,12.0
E06000054,13.13881,14.0
E08000027,30.71864,36.0
E10000024,40.17015,35.0
E06000042,15.092581,16.0
E09000023,41.65716,15.0
E08000010,22.450174,33.0
E09000020,14.871409,9.0
E06000051,13.655274,15.0
E10000014,89.13453,76.0
E06000057,26.490103,17.0
E06000005,10.725259,6.0
E06000055,13.30215,18.0
E08000008,17.946823,16.0
E08000019,54.38245,47.0
E08000005,17.613247,12.0
E08000021,34.415672,21.0
E08000033,12.046177,5.0
E09000016,28.804539,19.0
E08000031,43.107693,26.0
E09000006,15.694259,25.0
E06000045,12.607421,14.0
E06000034,22.119604,9.0
E10000003,19.929932,30.0
E06000052,22.799109,24.0
E08000034,14.76175,19.0
E09000027,19.89765,10.0
E06000016,15.643362,10.0
E06000006,46.441177,10.0
E08000024,63.47233,24.0
E10000006,29.97926,37.0
E08000013,28.055298,23.0
E09000018,11.34933,11.0
E06000021,22.979525,11.0
E06000002,14.836292,11.0
E09000009,35.46593,16.0
E06000009,55.3149,15.0
E10000021,13.226157,27.0
E10000027,28.112139,31.0
E10000002,12.227445,27.0
E10000018,2.5746946,46.0
E09000001,6.884508,0.0
E10000007,44.301113,28.0
E08000026,26.723469,16.0
E10000015,88.19303,57.0
E08000023,15.968717,30.0
E06000049,23.837465,33.0
E08000003,37.53229,15.0
E08000025,115.26088,81.0
E09000029,15.01867,19.0
E09000017,28.627329,14.0
E09000002,17.726206,10.0
E10000032,38.108265,49.0
E10000020,9.027846,47.0
E08000022,33.984173,10.0
E08000004,21.038813,26.0
E08000007,30.24586,20.0
E06000056,17.654024,7.0
E06000033,17.913092,3.0
E10000030,87.33837,71.0
E06000040,8.357345,14.0
E10000008,26.641161,20.0
E09000021,35.65897,18.0
E08000014,18.216772,19.0
E06000014,6.8872027,10.0
E10000016,92.838615,166.0
E06000008,11.882297,11.0
E10000023,31.37504,24.0
E10000017,103.12475,88.0
E09000015,30.425283,16.0
E08000011,22.41965,20.0
E06000041,11.892346,17.0
E08000035,31.465933,51.0
E06000035,24.617788,16.0
E10000011,21.791744,14.0
E06000012,3.2400177,1.0
E06000047,37.993893,38.0
E06000007,21.274359,26.0
E10000029,28.196974,52.0
E06000030,12.262715,16.0
E06000038,14.209455,28.0
E08000009,24.549755,18.0
E06000011,14.476321,21.0
E08000015,44.155514,26.0
E06000043,13.969031,11.0
E10000025,54.894375,48.0
E06000018,18.136652,15.0
E10000013,40.584034,57.0
E08000037,31.55476,14.0
E08000002,15.715766,15.0
E06000026,12.594588,4.0
E06000017,1.7700896,1.0
E06000027,1.8022047,1.0
E06000022,2.8309705,4.0
E10000031,44.70781,38.0
E06000024,8.067744,3.0
E06000046,1.6558573,8.0
E09000026,28.299654,13.0
E06000050,31.016321,19.0
E06000059,12.7107,4.0
E06000031,6.8532786,12.0
E10000019,29.625696,35.0
E06000044,7.160632,6.0
E09000008,60.897495,31.0
E08000030,36.080982,23.0
E10000012,99.67971,53.0
E09000022,47.222645,19.0
E06000003,13.212904,6.0
E06000004,15.86408,8.0
E08000018,18.168655,14.0
E08000036,19.625113,11.0
E09000003,49.744892,13.0
E08000016,20.586208,9.0
E09000004,25.01747,21.0
E08000001,26.048292,23.0
E08000012,54.86442,44.0
E06000032,21.498575,4.0
E09000005,61.632362,34.0
E10000034,32.362724,35.0
E06000001,6.011518,5.0
E08000032,25.382547,16.0
E06000015,25.97717,4.0
E06000037,12.634803,17.0
E09000010,27.489464,18.0
E06000039,12.202185,8.0
E08000017,15.849086,21.0
E10000028,53.473328,53.0
E06000020,8.541032,6.0
E06000036,21.966019,5.0
