n,o,l
E06000013,8.802205,23.0
E06000054,10.845346,13.0
E08000027,18.701628,18.0
E10000024,29.919664,34.0
E06000042,11.601631,6.0
E09000023,6.199465,4.0
E08000010,29.781271,32.0
E09000020,6.0991573,5.0
E06000051,11.197296,19.0
E10000014,75.757706,63.0
E06000057,10.466725,9.0
E06000005,34.060772,8.0
E06000055,13.572617,29.0
E08000008,13.108544,5.0
E08000019,48.95327,19.0
E08000005,20.356041,11.0
E08000021,26.80921,10.0
E08000033,7.511308,5.0
E09000016,23.679934,8.0
E08000031,24.153158,16.0
E09000006,10.26671,27.0
E06000045,6.844257,14.0
E06000034,19.794573,4.0
E10000003,16.501669,25.0
E06000052,12.671618,13.0
E08000034,7.0074654,10.0
E09000027,22.326443,1.0
E06000016,8.368543,16.0
E06000006,41.55128,5.0
E08000024,39.984238,20.0
E10000006,11.743025,35.0
E08000013,14.480672,25.0
E09000018,16.50003,6.0
E06000021,14.155586,22.0
E06000002,13.276872,10.0
E09000009,31.975195,21.0
E06000009,28.102762,10.0
E10000021,14.41083,12.0
E10000027,20.454237,11.0
E10000002,21.752516,11.0
E10000018,4.3462462,14.0
E09000001,6.0477114,0.0
E10000007,27.771471,25.0
E08000026,17.261482,20.0
E10000015,65.568214,34.0
E08000023,14.101518,16.0
E06000049,28.000763,34.0
E08000003,46.44892,20.0
E08000025,56.287476,53.0
E09000029,16.38399,11.0
E09000017,18.735525,6.0
E09000002,12.589057,3.0
E10000032,33.234653,30.0
E10000020,8.388331,57.0
E08000022,48.0448,9.0
E08000004,34.50804,18.0
E08000007,26.350138,19.0
E06000056,17.633373,13.0
E06000033,3.7522438,4.0
E10000030,71.38077,51.0
E06000040,5.857479,5.0
E10000008,24.663494,26.0
E09000021,25.739595,5.0
E08000014,10.392776,5.0
E06000014,5.7568026,10.0
E10000016,107.034904,84.0
E06000008,11.383696,11.0
E10000023,27.164423,28.0
E10000017,84.89135,76.0
E09000015,21.465942,11.0
E08000011,11.621158,20.0
E06000041,11.213251,4.0
E08000035,42.91571,46.0
E06000035,20.63178,14.0
E10000011,16.906786,8.0
E06000012,4.4570456,9.0
E06000047,49.722137,50.0
E06000007,20.809307,23.0
E10000029,29.813204,41.0
E06000030,13.523208,10.0
E06000038,18.309229,9.0
E08000009,18.989347,9.0
E06000011,16.193586,21.0
E08000015,35.375916,22.0
E06000043,10.90791,5.0
E10000025,50.265724,44.0
E06000018,13.28695,13.0
E10000013,46.206745,36.0
E08000037,30.930605,43.0
E08000002,22.22677,19.0
E06000026,7.0703,7.0
E06000017,4.4128532,1.0
E06000027,3.2235615,5.0
E06000022,8.085359,6.0
E10000031,31.049969,20.0
E06000024,4.0403857,8.0
E06000046,4.7529726,10.0
E09000026,22.858725,6.0
E06000050,24.84993,26.0
E06000059,7.8992057,16.0
E06000031,4.172279,9.0
E10000019,23.25083,19.0
E06000044,8.753667,2.0
E09000008,32.17558,22.0
E08000030,13.855478,17.0
E10000012,62.89815,63.0
E09000022,28.354568,18.0
E06000003,8.703256,9.0
E06000004,10.860794,10.0
E08000018,22.208624,20.0
E08000036,16.216349,7.0
E09000003,26.549715,11.0
E08000016,22.308674,17.0
E09000004,9.859078,4.0
E08000001,30.723993,20.0
E08000012,46.039337,21.0
E06000032,22.968046,12.0
E09000005,30.66694,15.0
E10000034,33.01673,19.0
E06000001,4.799818,19.0
E08000032,24.089544,24.0
E06000015,10.903298,8.0
E06000037,6.905192,9.0
E09000010,25.836725,13.0
E06000039,10.569997,5.0
E08000017,3.970067,20.0
E10000028,46.48472,55.0
E06000020,2.2202191,12.0
E06000036,16.76962,6.0
