n,o,l
hautes_pyrenees,2.0796244,1.0
paris,110.42629,58.0
loire,0.0,6.0
landes,0.0,1.0
charente_maritime,0.7296946,2.0
ardeche,0.40662828,0.0
doubs,4.850867,0.0
aube,12.349642,6.0
essonne,78.73341,79.0
meurthe_et_moselle,4.284102,3.0
drome,0.4587484,0.0
dordogne,0.0,0.0
moselle,26.655218,9.0
tarn,0.0,1.0
lot,0.0,0.0
hauts_de_seine,73.04312,17.0
pas_de_calais,15.299456,10.0
marne,7.364267,0.0
puy_de_dome,4.251139,4.0
mayenne,0.0,1.0
val_de_marne,62.621365,32.0
pyrenees_atlantiques,8.20087,1.0
bas_rhin,0.58563715,14.0
herault,18.405348,15.0
bouches_du_rhone,100.46814,47.0
alpes_maritimes,7.9795074,1.0
charente,0.0,0.0
eure,23.019875,16.0
correze,0.0,0.0
haute_savoie,13.7096195,6.0
seine_et_marne,64.784164,16.0
rhone,10.423227,3.0
ain,5.685319,12.0
haute_garonne,3.9498878,1.0
jura,7.695642,3.0
saone_et_loire,8.302332,6.0
indre,7.3710895,15.0
pyrenees_orientales,0.0,2.0
ardennes,0.9529016,0.0
haut_rhin,24.151045,7.0
haute_saone,3.3498013,0.0
meuse,0.19335447,2.0
isere,1.430992,0.0
territoire_de_belfort,1.42262,5.0
cher,9.354637,6.0
loir_et_cher,0.0,0.0
seine_maritime,12.94735,2.0
val_d'oise,30.153759,14.0
aisne,14.162422,7.0
oise,39.140797,30.0
cote_d'or,0.118699454,1.0
vosges,10.628287,0.0
nord,13.017174,6.0
gironde,6.072367,2.0
yonne,0.0,0.0
lot_et_garonne,0.0,0.0
yvelines,31.462976,48.0
gers,0.74508727,1.0
savoie,0.0,0.0
loire_atlantique,0.0,0.0
alpes_de_haute_provence,0.0,1.0
haute_marne,0.0,1.0
eure_et_loir,40.47201,0.0
seine_saint_denis,70.48129,37.0
maine_et_loire,0.0,2.0
manche,1.3384385,0.0
calvados,0.7036215,1.0
somme,10.908997,7.0
nievre,6.3516335,2.0
vienne,0.0,1.0
cantal,0.0,1.0
tarn_et_garonne,4.6590867,1.0
haute_loire,0.0,2.0
indre_et_loire,0.3212876,0.0
vaucluse,12.196294,5.0
var,7.2824655,1.0
orne,0.0,8.0
haute_vienne,0.03351126,1.0
aude,4.3302383,1.0
loiret,9.796732,0.0
gard,8.18497,9.0
