n,o,l
E06000013,13.6021,19.0
E06000054,13.715174,9.0
E08000027,20.16302,20.0
E10000024,31.349339,41.0
E06000042,14.641521,13.0
E09000023,16.522434,27.0
E08000010,28.070444,38.0
E09000020,7.2127843,8.0
E06000051,12.071945,21.0
E10000014,78.03969,86.0
E06000057,29.538584,7.0
E06000005,9.581039,25.0
E06000055,15.648979,16.0
E08000008,14.165807,11.0
E08000019,60.77649,38.0
E08000005,20.483385,16.0
E08000021,24.402956,17.0
E08000033,9.242726,8.0
E09000016,19.35079,8.0
E08000031,18.37646,27.0
E09000006,23.129747,22.0
E06000045,12.07555,20.0
E06000034,5.7132616,4.0
E10000003,18.4096,26.0
E06000052,13.664262,14.0
E08000034,16.185406,11.0
E09000027,7.533944,5.0
E06000016,17.639784,11.0
E06000006,11.107323,10.0
E08000024,41.589794,38.0
E10000006,41.572865,31.0
E08000013,17.1755,22.0
E09000018,15.510477,11.0
E06000021,16.354582,16.0
E06000002,16.546906,17.0
E09000009,13.713436,20.0
E06000009,34.40006,17.0
E10000021,30.109655,15.0
E10000027,17.583197,34.0
E10000002,22.693487,29.0
E10000018,24.509474,34.0
E09000001,5.10778,0.0
E10000007,28.762762,38.0
E08000026,19.297304,20.0
E10000015,61.043076,48.0
E08000023,19.921389,24.0
E06000049,28.267591,31.0
E08000003,41.447227,15.0
E08000025,66.242065,93.0
E09000029,14.574651,15.0
E09000017,17.984907,19.0
E09000002,11.953266,9.0
E10000032,31.809748,41.0
E10000020,53.52649,55.0
E08000022,12.122261,12.0
E08000004,28.846306,20.0
E08000007,26.18267,20.0
E06000056,15.967915,22.0
E06000033,7.418821,1.0
E10000030,89.39227,62.0
E06000040,7.999863,7.0
E10000008,25.468235,31.0
E09000021,27.712774,25.0
E08000014,12.479203,9.0
E06000014,6.922324,12.0
E10000016,120.988106,182.0
E06000008,12.73424,5.0
E10000023,27.025618,20.0
E10000017,85.480965,82.0
E09000015,18.953566,18.0
E08000011,17.898077,26.0
E06000041,13.455812,27.0
E08000035,43.103867,50.0
E06000035,17.342434,25.0
E10000011,16.438665,20.0
E06000012,5.5180616,9.0
E06000047,47.03636,39.0
E06000007,20.862516,13.0
E10000029,29.484388,31.0
E06000030,15.2684,11.0
E06000038,23.242281,19.0
E08000009,16.949972,11.0
E06000011,20.80718,13.0
E08000015,37.56911,30.0
E06000043,12.410191,15.0
E10000025,47.704178,47.0
E06000018,11.786525,21.0
E10000013,41.0338,26.0
E08000037,25.638302,20.0
E08000002,20.977978,31.0
E06000026,11.306456,7.0
E06000017,5.9962564,0.0
E06000027,5.5726657,16.0
E06000022,9.950285,6.0
E10000031,28.521898,26.0
E06000024,6.814319,18.0
E06000046,5.56587,1.0
E09000026,14.756066,9.0
E06000050,22.428928,31.0
E06000059,7.9584575,9.0
E06000031,5.6398916,11.0
E10000019,26.912384,22.0
E06000044,11.4648,8.0
E09000008,33.666164,19.0
E08000030,19.925554,34.0
E10000012,60.690834,45.0
E09000022,23.206024,10.0
E06000003,8.754755,6.0
E06000004,11.1115055,2.0
E08000018,23.971224,21.0
E08000036,16.252748,12.0
E09000003,22.128122,14.0
E08000016,22.668129,15.0
E09000004,15.415817,10.0
E08000001,31.149393,26.0
E08000012,39.118,34.0
E06000032,18.273233,24.0
E09000005,29.92845,28.0
E10000034,39.28315,50.0
E06000001,6.317512,0.0
E08000032,24.825254,32.0
E06000015,9.4508915,11.0
E06000037,11.363102,10.0
E09000010,22.505844,30.0
E06000039,15.426345,10.0
E08000017,13.155742,19.0
E10000028,51.75424,47.0
E06000020,5.901294,10.0
E06000036,7.8909984,6.0
