n,o,l
avila,44.577785,30.0
cadiz,68.444305,42.0
ciudad_real,0.052593637,0.0
soria,56.39803,66.0
huelva,21.730824,37.0
bizkaia,464.3146,200.0
jaen,63.66834,53.0
guadalajara,0.0525912,0.0
badajoz,43.98091,20.0
leon,77.635735,59.0
malaga,126.74225,75.0
segovia,88.417,80.0
albacete,0.052801963,0.0
gipuzkoa,84.70849,0.0
alicante,210.81665,125.0
burgos,54.940712,45.0
tarragona,81.30959,79.0
cuenca,0.052589465,0.0
valladolid,94.05642,102.0
toledo,124.24655,92.0
caceres,82.559395,36.0
araba/alava,0.05259499,0.0
girona,145.48932,150.0
zamora,1552.2747,1220.0
cordoba,30.144226,18.0
barcelona,65.02432,110.0
lleida,75.26052,60.0
castellon,51.438732,43.0
valencia,229.79408,148.0
granada,90.137634,87.0
salamanca,123.109245,76.0
almeria,22.437672,18.0
palencia,36.621323,44.0
sevilla,123.59905,73.0
