n,o,l
hautes_pyrenees,1.8196574,1.0
paris,116.71972,28.0
loire,0.0,0.0
landes,0.0,0.0
charente_maritime,0.90972,0.0
ardeche,0.29623604,0.0
doubs,4.5656714,0.0
aube,13.490458,6.0
essonne,94.16543,14.0
meurthe_et_moselle,7.261164,1.0
drome,0.021149267,1.0
dordogne,0.0,0.0
moselle,20.423723,0.0
tarn,0.5808087,0.0
lot,0.0,0.0
hauts_de_seine,72.92122,13.0
pas_de_calais,15.840048,7.0
marne,8.193704,0.0
puy_de_dome,4.68583,7.0
mayenne,0.0,0.0
val_de_marne,60.947075,9.0
pyrenees_atlantiques,7.5462055,0.0
bas_rhin,0.7624616,1.0
herault,17.352747,3.0
bouches_du_rhone,90.41975,23.0
alpes_maritimes,8.589907,0.0
charente,0.0,0.0
eure,22.255531,2.0
correze,0.0,0.0
haute_savoie,20.172586,2.0
seine_et_marne,71.32058,22.0
rhone,8.324014,1.0
ain,5.958984,7.0
haute_garonne,4.5810275,1.0
jura,17.736849,0.0
saone_et_loire,7.864224,0.0
indre,6.812143,10.0
pyrenees_orientales,0.0,0.0
ardennes,0.80097455,2.0
haut_rhin,19.365267,5.0
haute_saone,3.4389868,0.0
meuse,1.184955,0.0
isere,3.2858796,0.0
territoire_de_belfort,1.4134153,0.0
cher,10.479069,1.0
loir_et_cher,0.0,0.0
seine_maritime,14.733169,1.0
val_d'oise,28.7926,13.0
aisne,13.1301565,1.0
oise,40.87859,9.0
cote_d'or,0.039800707,0.0
vosges,9.399039,1.0
nord,14.13119,3.0
gironde,5.924442,0.0
yonne,0.0,2.0
lot_et_garonne,0.0,0.0
yvelines,34.239223,2.0
gers,0.9785319,0.0
savoie,0.0,0.0
loire_atlantique,0.0,0.0
alpes_de_haute_provence,0.0,0.0
haute_marne,0.0,0.0
eure_et_loir,56.23287,0.0
seine_saint_denis,71.15305,24.0
maine_et_loire,0.0,0.0
manche,1.7354983,0.0
calvados,0.5490133,1.0
somme,11.096202,5.0
nievre,9.004672,3.0
vienne,0.0,0.0
cantal,0.0,0.0
tarn_et_garonne,2.289816,0.0
haute_loire,0.0,1.0
indre_et_loire,0.34873545,1.0
vaucluse,9.941648,1.0
var,14.085189,0.0
orne,0.0,0.0
haute_vienne,0.42515042,2.0
aude,6.320431,4.0
loiret,10.101142,0.0
gard,17.171333,1.0
