n,o,l
hautes_pyrenees,3.1209092,1.0
paris,111.401924,50.0
loire,0.0,0.0
landes,0.0,0.0
charente_maritime,2.3240027,0.0
ardeche,0.47626725,0.0
doubs,3.654166,1.0
aube,8.654015,0.0
essonne,46.508003,3.0
meurthe_et_moselle,4.992333,0.0
drome,1.5824234,0.0
dordogne,0.0,0.0
moselle,22.433128,0.0
tarn,0.0,0.0
lot,0.0,0.0
hauts_de_seine,92.37608,9.0
pas_de_calais,9.288874,2.0
marne,11.745076,0.0
puy_de_dome,6.130339,6.0
mayenne,0.0,0.0
val_de_marne,58.4221,8.0
pyrenees_atlantiques,3.2467363,0.0
bas_rhin,15.134714,18.0
herault,35.36898,8.0
bouches_du_rhone,79.19449,12.0
alpes_maritimes,9.316399,0.0
charente,0.0,0.0
eure,9.108678,5.0
correze,0.0,0.0
haute_savoie,14.848091,1.0
seine_et_marne,45.90321,9.0
rhone,5.6420264,0.0
ain,3.5527515,4.0
haute_garonne,4.7429647,0.0
jura,0.7395012,2.0
saone_et_loire,5.043002,0.0
indre,8.057159,1.0
pyrenees_orientales,0.0,0.0
ardennes,0.9064397,5.0
haut_rhin,42.8301,0.0
haute_saone,2.7396214,2.0
meuse,0.9294675,0.0
isere,1.1277976,0.0
territoire_de_belfort,2.1508849,0.0
cher,5.8113246,0.0
loir_et_cher,0.0,0.0
seine_maritime,11.533929,2.0
val_d'oise,40.660625,8.0
aisne,15.139963,1.0
oise,46.645973,5.0
cote_d'or,2.2150629,0.0
vosges,16.071201,0.0
nord,8.816612,0.0
gironde,13.574872,0.0
yonne,0.0,0.0
lot_et_garonne,0.0,0.0
yvelines,30.005749,3.0
gers,0.94158727,0.0
savoie,0.1331555,0.0
loire_atlantique,0.50852424,0.0
alpes_de_haute_provence,0.24675646,0.0
haute_marne,0.0,0.0
eure_et_loir,16.184551,0.0
seine_saint_denis,78.70256,10.0
maine_et_loire,0.0,0.0
manche,1.4283901,0.0
calvados,3.4964738,1.0
somme,11.435926,2.0
nievre,2.1610827,0.0
vienne,0.0,0.0
cantal,0.0,4.0
tarn_et_garonne,0.0,0.0
haute_loire,0.0,0.0
indre_et_loire,1.3117447,0.0
vaucluse,12.483455,0.0
var,5.0983458,2.0
orne,0.0,0.0
haute_vienne,0.0,0.0
aude,4.107878,0.0
loiret,13.530002,0.0
gard,8.542119,1.0
