n,o,l
E06000013,10.869028,16.0
E06000054,14.047165,18.0
E08000027,17.447243,24.0
E10000024,39.558792,29.0
E06000042,16.318775,12.0
E09000023,27.868353,19.0
E08000010,29.19687,21.0
E09000020,18.030634,4.0
E06000051,14.374176,10.0
E10000014,84.25426,94.0
E06000057,12.717159,10.0
E06000005,33.825672,19.0
E06000055,19.711683,13.0
E08000008,21.111876,12.0
E08000019,54.425716,76.0
E08000005,27.049429,19.0
E08000021,36.68405,17.0
E08000033,7.3106513,12.0
E09000016,26.936712,16.0
E08000031,35.738747,16.0
E09000006,18.030313,23.0
E06000045,11.611193,9.0
E06000034,28.04429,2.0
E10000003,17.228827,14.0
E06000052,18.518095,8.0
E08000034,8.16875,12.0
E09000027,25.647963,8.0
E06000016,15.933006,15.0
E06000006,49.80475,11.0
E08000024,81.921135,49.0
E10000006,21.135778,36.0
E08000013,22.500086,28.0
E09000018,13.112379,13.0
E06000021,15.450714,14.0
E06000002,11.018377,11.0
E09000009,31.765074,13.0
E06000009,32.387733,42.0
E10000021,13.62714,29.0
E10000027,26.662207,18.0
E10000002,27.840467,25.0
E10000018,3.5139558,27.0
E09000001,6.504297,0.0
E10000007,35.413185,31.0
E08000026,18.201796,22.0
E10000015,78.26695,53.0
E08000023,17.847916,22.0
E06000049,36.304386,26.0
E08000003,62.710022,30.0
E08000025,69.804794,79.0
E09000029,24.202856,26.0
E09000017,20.698477,14.0
E09000002,16.84894,11.0
E10000032,38.605083,34.0
E10000020,22.863913,55.0
E08000022,51.72283,11.0
E08000004,35.716927,25.0
E08000007,33.52361,24.0
E06000056,18.255693,13.0
E06000033,5.5140185,5.0
E10000030,79.10962,111.0
E06000040,7.963897,10.0
E10000008,19.838646,25.0
E09000021,32.429047,32.0
E08000014,18.431456,13.0
E06000014,8.806442,7.0
E10000016,112.93392,174.0
E06000008,15.317751,9.0
E10000023,27.806868,36.0
E10000017,98.63469,77.0
E09000015,28.574558,14.0
E08000011,24.878107,25.0
E06000041,8.388172,12.0
E08000035,45.40666,53.0
E06000035,25.765326,16.0
E10000011,25.328808,17.0
E06000012,2.2498987,0.0
E06000047,62.4608,44.0
E06000007,30.554121,13.0
E10000029,31.412434,36.0
E06000030,17.86577,12.0
E06000038,13.947872,24.0
E08000009,23.922693,7.0
E06000011,16.566502,24.0
E08000015,43.830215,38.0
E06000043,12.736076,15.0
E10000025,56.86804,37.0
E06000018,15.8382015,9.0
E10000013,46.889595,42.0
E08000037,40.92027,20.0
E08000002,24.313631,24.0
E06000026,5.611222,11.0
E06000017,3.8130863,0.0
E06000027,14.677758,3.0
E06000022,9.481056,7.0
E10000031,35.167915,28.0
E06000024,7.0401216,9.0
E06000046,4.4225216,4.0
E09000026,32.444252,7.0
E06000050,28.82784,21.0
E06000059,15.628304,8.0
E06000031,2.6852434,4.0
E10000019,15.302798,25.0
E06000044,10.591984,12.0
E09000008,44.95736,36.0
E08000030,28.275282,19.0
E10000012,75.73821,62.0
E09000022,31.499273,23.0
E06000003,4.952937,5.0
E06000004,14.709595,9.0
E08000018,19.456018,29.0
E08000036,19.177773,19.0
E09000003,40.10846,21.0
E08000016,18.295307,12.0
E09000004,19.266562,12.0
E08000001,38.457787,30.0
E08000012,64.00723,37.0
E06000032,26.921892,8.0
E09000005,34.19819,26.0
E10000034,38.27177,41.0
E06000001,8.026198,7.0
E08000032,32.744854,39.0
E06000015,7.110847,9.0
E06000037,5.581045,9.0
E09000010,29.759954,11.0
E06000039,10.005383,16.0
E08000017,20.22147,20.0
E10000028,49.6474,55.0
E06000020,5.4393725,7.0
E06000036,24.46498,5.0
