n,o,l
avila,28.740068,15.0
cadiz,23.627039,17.0
ciudad_real,1.7220426,96.0
soria,22.490961,52.0
huelva,9.980711,19.0
bizkaia,163.74178,142.0
jaen,27.948051,23.0
guadalajara,1.7220143,33.0
badajoz,16.667704,38.0
leon,46.477077,73.0
malaga,49.8904,59.0
segovia,72.93971,33.0
albacete,1.7230655,36.0
gipuzkoa,47.152927,35.0
alicante,66.93088,32.0
burgos,22.914936,72.0
tarragona,23.72757,26.0
cuenca,1.7219723,107.0
valladolid,77.31885,31.0
toledo,53.981297,37.0
caceres,40.908222,23.0
araba/alava,1.7220143,80.0
girona,70.8209,0.0
zamora,785.05084,771.0
cordoba,47.489765,5.0
barcelona,14.039725,23.0
lleida,47.30637,38.0
castellon,28.955946,56.0
valencia,107.73756,160.0
granada,49.497116,54.0
salamanca,61.115555,77.0
almeria,14.788877,14.0
palencia,20.685398,14.0
sevilla,49.811802,30.0
