n,o,l
avila,40.61026,41.0
cadiz,48.083572,16.0
ciudad_real,0.0,0.0
soria,61.387314,34.0
huelva,12.112328,9.0
bizkaia,285.6327,114.0
jaen,58.722084,20.0
guadalajara,0.0,0.0
badajoz,55.557934,10.0
leon,76.59249,57.0
malaga,113.12926,53.0
segovia,49.618298,97.0
albacete,0.0,0.0
gipuzkoa,102.161255,32.0
alicante,133.70288,68.0
burgos,63.96281,21.0
tarragona,61.20546,0.0
cuenca,0.0,0.0
valladolid,90.01077,51.0
toledo,153.89444,36.0
caceres,107.247025,0.0
araba/alava,0.0,58.0
girona,137.12085,167.0
zamora,39.33648,650.0
cordoba,8.664073,72.0
barcelona,1951.4095,16.0
lleida,82.36608,22.0
castellon,53.464443,65.0
valencia,19.025019,146.0
granada,83.73248,24.0
salamanca,88.94852,80.0
almeria,16.232279,25.0
palencia,28.500542,20.0
sevilla,96.56432,61.0
